State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
Montana,LAKE,3131,14260,7059,0,267,0,0,147,6787,943
Montana,LEWIS AND CLARK,7328,85346,28014,8,3383,0,7765,449,45727,3504
Montana,LIBERTY,143,1172,436,0,11,0,0,12,713,38
Montana,LINCOLN,2757,16890,9836,0,300,0,0,197,6558,1064
Montana,MCCONE,174,716,134,0,35,0,0,1,547,97
Montana,MADISON,904,4158,1920,0,65,0,0,75,2097,314
Montana,MEAGHER,237,1364,673,0,12,0,0,0,678,94
Montana,MINERAL,589,4125,2072,0,93,0,0,69,1890,235
Montana,MISSOULA,9794,57530,23911,0,6124,0,0,782,26712,3075
Montana,MUSSELSHELL,531,3931,2041,0,20,0,0,4,1865,212
Montana,PARK,1579,8171,3701,0,328,0,0,77,4066,461
Montana,PETROLEUM,46,277,139,0,4,0,0,3,130,19
Montana,PHILLIPS,342,2053,942,0,47,0,0,9,1055,156
Montana,PONDERA,571,3339,1849,0,116,0,0,110,1264,203
Montana,POWDER RIVER,130,1001,327,0,1,0,0,94,579,62
Montana,POWELL,1087,5726,1971,0,147,0,0,63,3546,344
Montana,PRAIRIE,141,1259,586,0,10,0,0,6,657,63
Montana,RAVALLI,5205,34451,18393,0,912,0,0,133,15013,1680
Montana,RICHLAND,696,3363,1657,0,94,0,0,147,1465,251
Montana,ROOSEVELT,926,2964,1579,0,268,0,0,13,1103,180
Montana,ROSEBUD,796,4084,1724,0,172,0,0,46,2142,229
Montana,SANDERS,1583,10987,6092,0,140,0,0,94,4661,588
Montana,SHERIDAN,320,957,402,0,18,0,0,2,535,56
Montana,SILVER BOW,3672,22211,8979,0,1461,0,0,196,11575,1326
Montana,STILLWATER,792,5497,2515,0,81,0,0,58,2844,352
Montana,SWEET GRASS,380,1951,979,0,20,0,0,34,918,129
Montana,TETON,626,3463,1899,0,90,0,0,30,1444,225
Montana,TOOLE,557,2146,1085,0,69,0,0,7,984,167
Montana,TREASURE,87,274,122,0,0,0,0,0,152,26
Montana,VALLEY,748,3882,1681,0,51,0,0,187,1962,282
Montana,WHEATLAND,199,1319,724,0,17,0,0,13,565,84
Montana,WIBAUX,94,344,201,0,0,0,0,0,142,27
Montana,YELLOWSTONE,14136,81144,35458,0,4842,0,0,809,40034,4568
North Carolina,ALAMANCE,11326,61675,28305,0,1987,0,0,608,30774,2465
North Carolina,ALEXANDER,2840,15137,7795,0,408,0,0,41,6893,913
North Carolina,ALLEGHANY,1024,4407,2862,0,136,0,0,5,1404,287
North Carolina,ANSON,1673,10034,5287,0,278,0,0,255,4214,524
North Carolina,ASHE,2015,12127,7294,0,329,0,0,137,4367,672
North Carolina,AVERY,1182,8396,4187,0,329,0,0,79,3800,468
North Carolina,BEAUFORT,3978,24950,16434,0,1084,0,0,203,7229,1088
North Carolina,BERTIE,1056,7231,4395,0,210,0,0,48,2579,274
North Carolina,BLADEN,3082,17378,10396,0,528,0,0,138,6316,770
North Carolina,BRUNSWICK,13368,65268,43542,0,2629,0,0,1023,18074,3109
North Carolina,BUNCOMBE,19973,167375,60714,97,5632,0,5959,1470,93503,7273
North Carolina,BURKE,7215,45784,21222,0,1243,0,0,505,22814,2443
North Carolina,CABARRUS,13108,73718,37628,0,5427,0,0,902,29761,3992
North Carolina,CALDWELL,6327,37346,19019,0,1005,0,0,209,17113,2143
North Carolina,CAMDEN,1043,7764,4985,0,1623,0,0,130,1025,180
North Carolina,CARTERET,8481,53935,36754,0,2932,0,0,890,13359,2237
North Carolina,CASWELL,1939,10302,3822,0,167,0,0,131,6183,507
North Carolina,CATAWBA,11782,66926,33543,0,3118,0,0,516,29748,3990
North Carolina,CHATHAM,6146,18253,7945,0,803,0,0,459,9046,914
North Carolina,CHEROKEE,2791,19848,11050,0,284,0,0,190,8324,1032
North Carolina,CHOWAN,1578,7093,4444,0,257,0,0,93,2300,250
North Carolina,CLAY,1105,7486,3671,0,106,0,0,71,3639,407
North Carolina,CLEVELAND,7573,48120,26186,0,2271,0,0,268,19396,2353
North Carolina,COLUMBUS,3968,30948,19279,0,1081,0,0,93,10495,1263
North Carolina,CRAVEN,13617,95285,65048,0,10784,0,278,1349,17826,2364
North Carolina,CUMBERLAND,47298,575641,361732,0,79352,0,3296,4512,126750,17872
North Carolina,CURRITUCK,3150,17226,10352,0,2776,0,0,926,3171,443
North Carolina,DARE,3386,10657,6696,0,423,0,0,297,3241,409
North Carolina,DAVIDSON,13691,56029,22947,0,1829,0,0,475,30778,3605
North Carolina,DAVIE,3258,17730,8502,0,573,0,0,258,8396,970
North Carolina,DUPLIN,3470,27539,17078,0,1441,0,0,144,8878,1018
North Carolina,DURHAM,15846,181498,50527,1833,8981,0,7728,1091,111337,4809
North Carolina,EDGECOMBE,3368,28344,16326,0,1272,0,0,126,10621,1018
North Carolina,FORSYTH,25724,196944,71013,289,8098,0,63169,2313,52062,6930
North Carolina,FRANKLIN,4834,23825,12028,0,908,0,0,112,10777,1006
North Carolina,GASTON,16804,83703,43541,0,5322,0,0,765,34076,4615
North Carolina,GATES,1129,6035,3784,0,625,0,0,54,1571,209
North Carolina,GRAHAM,719,4889,2417,0,57,0,0,21,2393,229
North Carolina,GRANVILLE,4889,23958,11303,0,1108,0,0,86,11462,969
North Carolina,GREENE,1287,6935,4276,0,210,0,0,83,2366,340
North Carolina,GUILFORD,33329,166842,88904,0,13618,0,0,2423,61897,7470
North Carolina,HALIFAX,3754,28952,16954,0,789,0,0,188,11022,1016
North Carolina,HARNETT,13787,82662,44803,0,10814,0,0,857,26188,3479
North Carolina,HAYWOOD,6608,41431,21106,0,1157,0,0,325,18843,1976
North Carolina,HENDERSON,11454,54059,26355,0,1774,0,0,1107,24823,2833
North Carolina,HERTFORD,1876,11416,6782,0,326,0,0,105,4204,365
North Carolina,HOKE,6010,55731,33742,0,10280,0,0,182,11526,2018
North Carolina,HYDE,418,2270,1592,0,37,0,0,22,619,82
North Carolina,IREDELL,12003,61002,28966,0,4648,0,0,1071,26318,3621
North Carolina,JACKSON,3082,20013,10773,0,676,0,0,263,8301,908
North Carolina,JOHNSTON,13916,67508,33454,0,3834,0,0,822,29398,2966
North Carolina,JONES,1134,12814,9368,0,869,0,0,38,2538,326
North Carolina,LEE,4209,44645,29134,0,6483,0,0,235,8793,1078
North Carolina,LENOIR,4643,40753,27246,0,1829,0,0,269,11408,1354
North Carolina,LINCOLN,6284,30051,14125,0,1631,0,0,168,14126,1817
North Carolina,MCDOWELL,3575,33546,15184,0,528,0,0,72,17761,1635
North Carolina,MACON,3573,23835,12355,0,440,0,0,189,10851,1305
North Carolina,MADISON,1457,11678,5344,0,401,0,0,28,5905,562
North Carolina,MARTIN,1731,14200,8462,0,314,0,0,106,5317,537
North Carolina,MECKLENBURG,57018,274089,133924,0,32008,0,0,4068,104088,13952
North Carolina,MITCHELL,1178,8494,4234,0,115,0,0,45,4100,476
North Carolina,MONTGOMERY,2017,13495,7358,0,334,0,0,112,5692,640
North Carolina,MOORE,10285,52194,33489,0,5223,0,0,1324,12159,1964
North Carolina,NASH,8261,46460,27973,0,2213,0,0,369,15904,1681
North Carolina,NEW HANOVER,17800,95642,56939,0,10957,0,149,1481,26116,3759
North Carolina,NORTHAMPTON,1548,10100,5560,0,168,0,0,68,4304,392
North Carolina,ONSLOW,26002,264305,190122,0,41487,0,0,2932,29764,6067
North Carolina,ORANGE,6505,34428,14297,0,3679,0,0,1024,15428,1257
North Carolina,PAMLICO,1371,9512,5972,0,269,0,0,73,3199,353
North Carolina,PASQUOTANK,4674,25779,15876,0,4068,0,0,223,5612,847
North Carolina,PENDER,6010,30077,19126,0,2682,0,0,160,8108,1144
North Carolina,PERQUIMANS,1595,7929,4854,0,697,0,0,185,2192,290
North Carolina,PERSON,2972,20815,9368,0,720,0,0,153,10574,822
North Carolina,PITT,10782,71633,46408,0,6125,0,0,544,18557,2478
North Carolina,POLK,2092,10559,5847,0,155,0,0,199,4357,546
North Carolina,RANDOLPH,10996,51494,24917,0,2139,0,0,290,24147,2644
North Carolina,RICHMOND,3606,33420,20746,0,1108,0,0,367,11199,1399
North Carolina,ROBESON,8027,74439,42566,0,5094,0,0,205,26575,2974
North Carolina,ROCKINGHAM,7971,38245,19714,0,1412,0,0,299,16820,1824
North Carolina,ROWAN,12005,139014,38466,18376,3183,0,10695,751,67543,4976
North Carolina,RUTHERFORD,5472,41955,19247,0,910,0,0,219,21580,2047
North Carolina,SAMPSON,3869,38168,21039,0,1191,0,0,252,15686,1524
North Carolina,SCOTLAND,2891,18433,11317,0,688,0,0,150,6278,864
North Carolina,STANLY,4656,23604,11810,0,1093,0,0,159,10542,1286
North Carolina,STOKES,3924,16956,8597,0,664,0,0,78,7617,1010
North Carolina,SURRY,4611,33020,19742,0,715,0,0,241,12322,1835
North Carolina,SWAIN,1271,8753,4499,0,155,0,0,14,4085,369
North Carolina,TRANSYLVANIA,3399,16576,8205,0,467,0,0,290,7614,846
North Carolina,TYRRELL,425,837,592,0,21,0,0,1,223,56
North Carolina,UNION,13317,52673,29199,0,3812,0,0,870,18792,2940
North Carolina,VANCE,2432,23625,10935,0,584,0,0,202,11904,932
North Carolina,WAKE,58436,282733,146235,643,32713,0,264,4496,98383,10531
North Carolina,WARREN,1608,12554,5178,0,407,0,0,127,6841,515
North Carolina,WASHINGTON,938,6390,3953,0,217,0,0,55,2166,226
North Carolina,WATAUGA,2610,14786,7013,0,2024,0,0,257,5492,777
North Carolina,WAYNE,13031,90376,61659,0,8429,0,0,929,19360,2678
North Carolina,WILKES,4207,26558,15108,0,717,0,0,134,10599,1575
North Carolina,WILSON,5563,40793,23173,0,1809,0,0,406,15404,1352
North Carolina,YADKIN,2598,13520,7206,0,501,0,0,287,5525,877
North Carolina,YANCEY,1523,12248,6882,0,154,0,0,133,5079,573
North Dakota,ADAMS,204,1163,553,0,40,0,0,20,550,78
North Dakota,BARNES,925,5842,2389,0,163,0,0,78,3212,367
North Dakota,BENSON,403,2698,1191,0,128,0,0,30,1350,111
North Dakota,BILLINGS,121,167,72,0,9,0,0,1,86,23
North Dakota,BOTTINEAU,643,2617,1437,0,205,0,0,10,966,195
North Dakota,BOWMAN,221,945,445,0,0,0,0,43,457,101
North Dakota,BURKE,209,728,402,0,19,0,0,1,306,57
North Dakota,BURLEIGH,7038,28836,15944,0,1999,0,0,363,10531,2043
North Dakota,CASS,10444,104180,32784,2623,5894,0,6479,1019,55381,4281
North Dakota,CAVALIER,368,1414,648,0,29,0,0,42,695,116
North Dakota,DICKEY,487,1571,890,0,73,0,0,34,575,114
North Dakota,DIVIDE,231,763,326,0,46,0,0,59,332,60
North Dakota,DUNN,327,1456,653,0,20,0,0,15,767,110
North Dakota,EDDY,188,902,555,0,17,0,0,0,330,56
North Dakota,EMMONS,317,1579,874,0,20,0,0,1,685,141
North Dakota,FOSTER,222,921,482,0,58,0,0,4,377,68
North Dakota,GOLDEN VALLEY,168,443,180,0,20,0,0,18,225,44
North Dakota,GRAND FORKS,6089,32502,16058,0,5040,0,0,288,11116,1681
North Dakota,GRANT,235,852,418,0,41,0,0,68,325,65
North Dakota,GRIGGS,208,1667,824,0,13,0,0,21,809,108
North Dakota,HETTINGER,273,1020,553,0,19,0,0,1,447,78
North Dakota,KIDDER,205,1220,510,0,15,0,0,91,605,76
North Dakota,LA MOURE,341,1428,542,0,25,0,0,2,859,110
North Dakota,LOGAN,134,935,439,0,0,0,0,10,486,76
North Dakota,MCHENRY,575,2360,1589,0,86,0,0,3,682,155
North Dakota,MCINTOSH,213,1173,548,0,56,0,0,31,537,98
North Dakota,MCKENZIE,507,2193,1185,0,30,0,0,9,970,175
North Dakota,MCLEAN,863,4658,2368,0,80,0,0,19,2191,295
North Dakota,MERCER,725,2184,1345,0,42,0,0,47,751,185
North Dakota,MORTON,2076,12064,6492,0,526,0,0,50,4996,744
North Dakota,MOUNTRAIL,564,3022,1767,0,76,0,0,33,1147,184
North Dakota,NELSON,355,2461,1369,0,62,0,0,1,1029,149
North Dakota,OLIVER,144,536,331,0,1,0,0,3,202,52
North Dakota,PEMBINA,705,3210,1704,0,183,0,0,11,1312,248
North Dakota,PIERCE,398,1336,655,0,90,0,0,17,574,117
North Dakota,RAMSEY,810,5721,2734,0,264,0,0,99,2625,324
North Dakota,RANSOM,497,4290,1704,0,30,0,0,54,2502,225
North Dakota,RENVILLE,332,1005,739,0,69,0,0,4,193,68
North Dakota,RICHLAND,1047,7229,2761,0,370,0,0,18,4079,381
North Dakota,ROLETTE,741,4934,2934,0,81,0,0,63,1855,191
North Dakota,SARGENT,321,1810,820,0,99,0,0,1,890,106
North Dakota,SHERIDAN,148,393,200,0,19,0,0,1,173,47
North Dakota,SIOUX,338,1693,931,0,53,0,0,0,709,72
North Dakota,SLOPE,46,189,19,0,0,0,0,5,166,21
North Dakota,STARK,1993,10580,5071,0,402,0,0,210,4897,780
North Dakota,STEELE,216,1364,715,0,27,0,0,239,384,70
North Dakota,STUTSMAN,1731,10892,4642,0,330,0,0,65,5855,593
North Dakota,TOWNER,241,1043,434,0,21,0,0,30,558,89
North Dakota,TRAILL,724,5406,2190,0,309,0,0,64,2842,266
North Dakota,WALSH,1027,5119,2071,0,74,0,0,83,2892,327
North Dakota,WARD,6521,31146,18296,0,5347,0,0,262,7241,1572
North Dakota,WELLS,354,1442,752,0,19,0,0,1,669,106
North Dakota,WILLIAMS,1998,9450,4059,0,132,0,0,131,5128,727
Nebraska,ADAMS,2213,18988,10893,0,567,0,0,360,7167,930
Nebraska,ANTELOPE,593,4222,2592,0,95,0,0,25,1510,245
Nebraska,ARTHUR,41,41,15,0,0,0,0,0,26,12
Nebraska,BANNER,45,222,109,0,1,0,0,2,110,23
Nebraska,BLAINE,38,213,120,0,0,0,0,10,83,18
Nebraska,BOONE,525,3916,2303,0,36,0,0,17,1559,234
Nebraska,BOX BUTTE,894,5414,2063,0,330,0,0,24,2997,418
Nebraska,BOYD,193,1277,668,0,21,0,0,0,589,112
Nebraska,BROWN,258,2832,1783,0,6,0,0,1,1041,148
Nebraska,BUFFALO,2735,20738,11504,0,1207,0,0,152,7875,1129
Nebraska,BURT,688,3653,1413,0,107,0,0,142,1991,175
Nebraska,BUTLER,683,3923,2335,0,66,0,0,51,1471,250
Nebraska,CASS,3023,19311,11491,0,1350,0,0,351,6119,852
Nebraska,CEDAR,674,3529,1907,0,213,0,0,53,1355,243
Nebraska,CHASE,278,1563,931,0,12,0,0,15,604,114
Nebraska,CHERRY,426,3221,1055,0,63,0,0,38,2065,199
Nebraska,CHEYENNE,725,3999,2018,0,70,0,0,93,1819,311
Nebraska,CLAY,518,4008,2549,0,100,0,0,5,1354,210
Nebraska,COLFAX,639,1999,987,0,118,0,0,17,876,169
Nebraska,CUMING,682,3623,1993,0,125,0,0,55,1450,221
Nebraska,CUSTER,836,6644,4221,0,97,0,0,132,2194,398
Nebraska,DAKOTA,1178,6409,3373,0,286,0,0,46,2704,420
Nebraska,DAWES,714,7076,2669,0,290,0,0,75,4042,358
Nebraska,DAWSON,1500,8363,3943,0,182,0,0,74,4164,534
Nebraska,DEUEL,231,872,441,0,3,0,0,1,428,75
Nebraska,DIXON,477,2355,996,0,61,0,0,15,1283,152
Nebraska,DODGE,3146,17487,9401,0,879,0,0,136,7071,889
Nebraska,DOUGLAS,36609,238930,94800,1723,16911,0,2425,3846,119226,9629
Nebraska,DUNDY,178,717,436,0,4,0,0,10,267,48
Nebraska,FILLMORE,488,5442,2744,0,58,0,0,45,2595,263
Nebraska,FRANKLIN,281,2737,1750,0,22,0,0,7,957,175
Nebraska,FRONTIER,237,1131,768,0,29,0,0,19,314,60
Nebraska,FURNAS,410,3663,2040,0,23,0,0,6,1594,204
Nebraska,GAGE,1534,15162,8818,0,374,0,0,101,5870,857
Nebraska,GARDEN,201,1626,639,0,16,0,0,4,966,74
Nebraska,GARFIELD,140,1449,880,0,6,0,0,8,555,84
Nebraska,GOSPER,161,1218,837,0,12,0,0,1,368,87
Nebraska,GRANT,56,232,70,0,12,0,0,0,150,21
Nebraska,GREELEY,200,1851,973,0,2,0,0,16,860,136
Nebraska,HALL,3728,46781,20518,0,787,0,483,227,24765,2266
Nebraska,HAMILTON,634,5197,2705,0,135,0,0,29,2329,341
Nebraska,HARLAN,283,2346,1440,0,2,0,0,14,890,158
Nebraska,HAYES,85,254,75,0,1,0,0,2,176,35
Nebraska,HITCHCOCK,242,1742,1154,0,20,0,0,49,519,79
Nebraska,HOLT,728,4922,2491,0,111,0,0,64,2255,399
Nebraska,HOOKER,73,363,133,0,22,0,0,3,204,26
Nebraska,HOWARD,442,5760,3394,0,65,0,0,48,2253,293
Nebraska,JEFFERSON,747,4028,2405,0,65,0,0,24,1534,254
Nebraska,JOHNSON,398,1848,932,0,33,0,0,59,824,110
Nebraska,KEARNEY,482,2479,1379,0,87,0,0,48,964,186
Nebraska,KEITH,647,3438,1900,0,81,0,0,59,1398,251
Nebraska,KEYA PAHA,72,19365,359,592,4,0,2727,0,15683,22
Nebraska,KIMBALL,429,2597,900,0,17,0,0,57,1622,135
Nebraska,KNOX,737,5331,3129,0,148,0,0,37,2018,332
Nebraska,LANCASTER,18255,153871,64678,14,10118,0,28046,2332,48683,6536
Nebraska,LINCOLN,3102,18481,9395,213,550,0,701,90,7532,1057
Nebraska,LOGAN,61,575,190,0,8,0,0,8,369,21
Nebraska,LOUP,50,444,237,0,9,0,0,2,197,21
Nebraska,MCPHERSON,37,175,134,0,0,0,0,1,40,11
Nebraska,MADISON,2600,11865,6380,0,551,0,0,393,4540,796
Nebraska,MERRICK,586,7085,3710,0,99,0,0,19,3257,380
Nebraska,MORRILL,429,2993,1576,0,96,0,0,11,1310,174
Nebraska,NANCE,297,2811,1278,0,25,0,0,0,1508,134
Nebraska,NEMAHA,623,2618,1208,0,203,0,0,54,1154,138
Nebraska,NUCKOLLS,397,2915,1661,0,45,0,0,14,1194,176
Nebraska,OTOE,1334,6984,3824,0,298,0,0,46,2814,427
Nebraska,PAWNEE,265,1349,789,0,92,0,0,21,447,101
Nebraska,PERKINS,212,1026,646,0,16,0,0,80,285,74
Nebraska,PHELPS,694,5327,3003,0,106,0,0,124,2095,374
Nebraska,PIERCE,515,2127,1394,0,100,0,0,4,629,187
Nebraska,PLATTE,2141,10421,5708,0,358,0,0,158,4197,738
Nebraska,POLK,414,2525,1252,0,52,0,0,95,1125,174
Nebraska,RED WILLOW,810,6531,4396,0,119,0,0,130,1886,377
Nebraska,RICHARDSON,827,5157,3062,0,54,0,0,48,1994,275
Nebraska,ROCK,132,868,531,0,8,0,0,1,328,52
Nebraska,SALINE,1104,5897,3512,0,331,0,0,56,1998,355
Nebraska,SARPY,18014,156554,87278,7295,22250,0,2089,1334,36307,4460
Nebraska,SAUNDERS,1695,11356,6476,0,501,0,0,140,4239,608
Nebraska,SCOTTS BLUFF,2697,20674,10738,0,684,0,0,320,8932,1270
Nebraska,SEWARD,1050,7415,3875,0,266,0,0,168,3106,499
Nebraska,SHERIDAN,530,5500,1882,0,165,0,0,23,3430,322
Nebraska,SHERMAN,281,2417,1427,0,34,0,0,10,947,140
Nebraska,SIOUX,108,434,94,0,14,0,0,2,324,38
Nebraska,STANTON,458,1585,817,0,72,0,0,19,677,148
Nebraska,THAYER,506,2626,1658,0,45,0,0,5,918,160
Nebraska,THOMAS,76,747,385,0,11,0,0,20,331,21
Nebraska,THURSTON,477,1409,826,0,24,0,0,8,551,94
Nebraska,VALLEY,387,2808,1436,0,44,0,0,3,1325,209
Nebraska,WASHINGTON,1354,7162,3437,0,404,0,0,78,3243,389
Nebraska,WAYNE,636,2391,1153,0,110,0,0,56,1071,180
Nebraska,WEBSTER,335,2484,1477,0,6,0,0,3,998,159
Nebraska,WHEELER,80,384,180,0,0,0,0,0,204,27
Nebraska,YORK,1033,9263,4828,0,396,0,0,37,4002,609
New Hampshire,BELKNAP,6099,36934,18360,0,2007,0,0,632,15935,1793
New Hampshire,CARROLL,5266,24268,12286,0,1011,0,0,345,10626,1303
New Hampshire,CHESHIRE,7055,36480,15969,0,2370,0,0,447,17694,1704
New Hampshire,COOS,3315,19603,9212,0,774,0,0,163,9454,1390
New Hampshire,GRAFTON,7346,48321,19062,0,3748,0,0,593,24917,2478
New Hampshire,HILLSBOROUGH,30179,182668,71566,1282,16044,0,6142,2651,84982,7678
New Hampshire,MERRIMACK,13035,67423,28482,0,6955,0,0,988,30998,2984
New Hampshire,ROCKINGHAM,23582,114109,54813,0,10578,0,0,1720,46997,5340
New Hampshire,STRAFFORD,10714,53998,26980,0,6720,0,0,751,19547,2397
New Hampshire,SULLIVAN,4187,30002,12007,0,654,0,0,181,17161,1537
New Jersey,ATLANTIC,17174,65026,36560,0,6557,0,0,1471,20438,2961
New Jersey,BERGEN,33590,138677,63225,0,17468,0,0,6099,51885,6757
New Jersey,BURLINGTON,33670,180391,111015,0,26352,0,0,2537,40488,6061
New Jersey,CAMDEN,30510,139164,77312,0,12890,0,0,2305,46658,5634
New Jersey,CAPE MAY,8741,30607,19436,0,1970,0,0,1014,8187,1570
New Jersey,CUMBERLAND,9117,35536,20069,0,2368,0,0,463,12636,1775
New Jersey,ESSEX,26070,225698,62528,6578,17720,0,14756,3282,120835,6593
New Jersey,GLOUCESTER,20065,81522,45711,0,6830,0,0,1164,27818,3848
New Jersey,HUDSON,15693,78764,30721,0,16208,0,0,1179,30656,2857
New Jersey,HUNTERDON,7099,25766,11548,0,1876,0,0,1166,11177,876
New Jersey,MERCER,17267,60272,32281,0,7135,0,0,2188,18669,2086
New Jersey,MIDDLESEX,31612,132453,59106,0,15221,0,0,4152,53974,5396
New Jersey,MONMOUTH,33438,124451,67933,0,11538,0,0,5707,39272,4971
New Jersey,MORRIS,23381,73861,31434,0,7656,0,0,4190,30580,3403
New Jersey,OCEAN,45053,184226,105258,0,12103,0,0,5872,60992,9566
New Jersey,PASSAIC,17436,71317,28936,0,10093,0,0,2722,29566,3080
New Jersey,SALEM,5534,19873,10347,0,1342,0,0,183,8001,865
New Jersey,SOMERSET,13416,87322,23682,0,3786,0,1112,2050,56691,2427
New Jersey,SUSSEX,9097,33919,15997,0,3177,0,0,611,14135,1489
New Jersey,UNION,19481,112335,40246,0,11393,0,0,3005,57691,3965
New Jersey,WARREN,7648,25842,13399,0,2432,0,0,635,9376,999
New Mexico,BERNALILLO,54077,530007,238373,19141,29472,0,10999,4781,227241,17050
New Mexico,CATRON,482,4174,2219,0,76,0,0,17,1861,185
New Mexico,CHAVES,5299,25792,14759,0,1101,0,0,372,9560,1267
New Mexico,CIBOLA,2148,17473,9214,0,258,0,0,29,7973,643
New Mexico,COLFAX,1542,11446,6544,0,149,0,0,54,4700,540
New Mexico,CURRY,4887,33283,19738,0,3042,0,0,852,9651,1361
New Mexico,DE BACA,225,1416,844,0,16,0,0,2,554,69
New Mexico,DONA ANA,14841,91417,54829,0,8929,0,0,1357,26303,4086
New Mexico,EDDY,4275,18211,10809,0,342,0,0,122,6938,1003
New Mexico,GRANT,3554,24521,12899,3054,576,0,0,302,7690,1122
New Mexico,GUADALUPE,444,3663,2112,0,50,0,0,16,1485,142
New Mexico,HARDING,92,1176,302,0,18,0,0,0,856,38
New Mexico,HIDALGO,468,1875,1046,0,65,0,0,2,761,95
New Mexico,LEA,3613,16280,8200,0,536,0,0,111,7434,883
New Mexico,LINCOLN,2324,13734,7771,0,286,0,0,191,5485,662
New Mexico,LOS ALAMOS,1670,3187,2053,0,268,0,0,113,753,128
New Mexico,LUNA,2354,13653,7847,0,232,0,0,148,5427,669
New Mexico,MC KINLEY,3728,29948,17930,0,1208,0,0,80,10730,1200
New Mexico,MORA,469,6439,3894,0,39,0,0,58,2449,219
New Mexico,OTERO,8832,54499,35306,0,4312,0,0,361,14520,2257
New Mexico,QUAY,983,7675,4161,0,107,0,0,54,3354,375
New Mexico,RIO ARRIBA,2650,20415,12900,0,400,0,0,221,6893,714
New Mexico,ROOSEVELT,1405,7335,4228,0,801,0,0,55,2250,318
New Mexico,SANDOVAL,12540,102802,56638,0,6106,0,0,952,39106,3661
New Mexico,SAN JUAN,9361,41155,23877,0,2250,0,0,278,14751,1996
New Mexico,SAN MIGUEL,2129,22972,14535,0,433,0,0,81,7924,843
New Mexico,SANTA FE,10836,72934,40623,4376,2521,0,1587,753,23074,2976
New Mexico,SIERRA,2239,16598,8824,0,141,0,0,211,7422,829
New Mexico,SOCORRO,1593,12486,6894,0,439,0,0,45,5107,509
New Mexico,TAOS,2550,24796,15648,0,412,0,0,467,8270,1102
New Mexico,TORRANCE,1931,15171,7716,0,276,0,0,40,7139,580
New Mexico,UNION,270,2034,1247,0,27,0,0,29,732,125
New Mexico,VALENCIA,6886,64375,32244,0,2427,0,0,597,29107,2334
Nevada,CHURCHILL,3971,27110,13744,0,1419,0,0,358,11590,1189
Nevada,CLARK,152847,1051792,439575,11348,76659,0,2990,9488,511732,40214
Nevada,DOUGLAS,4657,24879,11353,0,910,0,0,389,12226,1639
Nevada,ELKO,4134,16229,6552,0,585,0,0,67,9025,849
Nevada,ESMERALDA,199,750,249,0,30,0,0,10,460,38
Nevada,EUREKA,210,605,243,0,13,0,0,1,347,37
Nevada,HUMBOLDT,1501,7530,3422,0,106,0,0,98,3903,355
Nevada,LANDER,590,1384,612,0,80,0,0,0,692,85
Nevada,LINCOLN,638,1880,1099,0,59,0,0,13,709,93
Nevada,LYON,6866,46786,20600,0,1940,0,0,301,23945,2427
Nevada,MINERAL,979,5198,2201,0,64,0,0,52,2881,214
Nevada,NYE,6142,54632,24741,0,698,0,0,630,28563,2602
Nevada,PERSHING,797,2576,1054,0,29,0,0,20,1473,178
Nevada,STOREY,689,2701,315,0,13,0,0,17,2356,182
Nevada,WASHOE,34718,289245,98363,8293,11838,0,10515,2766,157469,13193
Nevada,WHITE PINE,1254,5813,1966,0,88,0,0,91,3668,309
Nevada,CARSON CITY,5742,33982,15880,0,1029,0,0,214,16858,1839
New York,ALBANY,19513,133312,40903,1522,7458,0,6365,1763,75302,4743
New York,ALLEGANY,4160,30927,12888,0,1354,0,0,262,16423,1531
New York,BRONX,35073,344602,89106,700,40139,0,2906,1651,210101,10682
New York,BROOME,14596,52449,29406,0,3285,0,0,1113,18646,3288
New York,CATTARAUGUS,7312,47182,24324,0,2203,0,0,355,20300,2359
New York,CAYUGA,6401,32830,14195,0,1518,0,0,259,16857,1943
New York,CHAUTAUQUA,10719,71340,37375,0,2703,0,0,705,30557,4062
New York,CHEMUNG,7853,48859,23263,0,2048,0,0,836,22712,2462
New York,CHENANGO,4553,21070,10847,0,1009,0,0,380,8835,994
New York,CLINTON,6703,36666,22940,0,1875,0,0,421,11430,2000
New York,COLUMBIA,4910,22284,9137,0,550,0,0,343,12255,1130
New York,CORTLAND,3515,19537,7531,0,906,0,0,126,10973,1083
New York,DELAWARE,3678,16635,7796,0,583,0,0,278,7977,844
New York,DUTCHESS,18063,119606,35745,0,8384,0,593,1970,72913,4755
New York,ERIE,62686,491832,194254,6650,27267,0,47754,6352,209554,19050
New York,ESSEX,3797,15631,8013,0,735,0,0,177,6706,938
New York,FRANKLIN,3994,18710,11250,0,1256,0,0,230,5974,1050
New York,FULTON,4546,19174,9502,0,1186,0,0,226,8260,950
New York,GENESEE,4218,47822,14651,53,1588,0,304,470,30756,1840
New York,GREENE,4021,23987,9226,0,630,0,0,182,13949,1125
New York,HAMILTON,647,1652,700,0,42,0,0,9,901,98
New York,HERKIMER,5387,23060,12821,0,1290,0,0,277,8673,1273
New York,JEFFERSON,13150,86739,45476,0,18311,0,0,1272,21680,3651
New York,KINGS,52159,464548,130097,0,61532,0,0,3769,269150,13351
