State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
Montana,MCCONE,153,1186,250,0,9,0,0,21,906,101
Montana,MADISON,865,5782,2281,0,55,0,0,21,3426,364
Montana,MEAGHER,230,2294,742,0,9,0,0,8,1535,99
Montana,MINERAL,553,5137,2362,0,77,0,0,21,2677,221
Montana,MISSOULA,9836,66809,27341,0,8027,0,0,592,30848,3215
Montana,MUSSELSHELL,520,4452,2173,0,67,0,0,1,2210,223
Montana,PARK,1544,9266,4129,0,532,0,0,96,4510,492
Montana,PETROLEUM,36,414,159,0,10,0,0,0,245,19
Montana,PHILLIPS,327,2415,1070,0,38,0,0,55,1252,140
Montana,PONDERA,557,3803,2042,0,106,0,0,14,1640,168
Montana,POWDER RIVER,122,835,331,0,25,0,0,2,477,51
Montana,POWELL,1058,6854,2295,0,112,0,0,60,4387,349
Montana,PRAIRIE,127,1192,565,0,29,0,0,21,576,59
Montana,RAVALLI,5004,41986,19921,0,998,0,0,238,20828,1789
Montana,RICHLAND,653,3736,1686,0,125,0,0,17,1909,235
Montana,ROOSEVELT,864,3364,1593,0,146,0,0,13,1611,176
Montana,ROSEBUD,768,5448,2044,0,134,0,0,9,3260,256
Montana,SANDERS,1555,13263,7158,0,121,0,0,62,5923,639
Montana,SHERIDAN,305,939,451,0,68,0,0,12,408,64
Montana,SILVER BOW,3438,28481,9673,0,1652,0,0,146,17010,1355
Montana,STILLWATER,790,6923,2567,0,106,0,0,38,4212,361
Montana,SWEET GRASS,350,2590,1040,0,99,0,0,20,1432,143
Montana,TETON,645,4133,1976,0,172,0,0,23,1962,213
Montana,TOOLE,522,2878,1308,0,19,0,0,44,1506,156
Montana,TREASURE,80,275,61,0,30,0,0,14,170,27
Montana,VALLEY,714,4476,1954,0,97,0,0,36,2389,279
Montana,WHEATLAND,182,1980,791,0,16,0,0,4,1169,106
Montana,WIBAUX,73,364,148,0,0,0,0,0,216,26
Montana,YELLOWSTONE,13849,96356,39168,0,4832,0,0,1277,51080,4850
North Carolina,ALAMANCE,11378,78643,34618,0,2459,0,0,1007,40559,2655
North Carolina,ALEXANDER,2779,18875,9857,0,468,0,0,108,8442,938
North Carolina,ALLEGHANY,897,6190,3474,0,104,0,0,55,2556,289
North Carolina,ANSON,1652,11224,6279,0,257,0,0,52,4635,546
North Carolina,ASHE,1882,13140,8346,0,341,0,0,212,4241,655
North Carolina,AVERY,1128,9141,5227,0,317,0,0,55,3542,432
North Carolina,BEAUFORT,3827,32230,19346,0,1034,0,0,382,11468,1212
North Carolina,BERTIE,1146,8891,4951,0,201,0,0,84,3655,303
North Carolina,BLADEN,3031,21182,12347,0,523,0,0,60,8253,827
North Carolina,BRUNSWICK,13612,83048,55565,0,3106,0,0,1163,23214,3497
North Carolina,BUNCOMBE,19638,197940,72081,644,6431,0,3719,1816,113249,7610
North Carolina,BURKE,6985,54562,25065,0,1239,0,0,453,27804,2519
North Carolina,CABARRUS,13285,97414,48739,0,6857,0,0,836,40981,4224
North Carolina,CALDWELL,6140,46597,24032,0,1176,0,0,300,21089,2242
North Carolina,CAMDEN,1083,10772,6885,0,1725,0,0,138,2024,252
North Carolina,CARTERET,8439,67169,45500,0,3503,0,0,775,17391,2473
North Carolina,CASWELL,1979,11122,4708,0,216,0,0,96,6102,531
North Carolina,CATAWBA,11725,81705,42908,0,3618,0,0,955,34224,4020
North Carolina,CHATHAM,6204,22093,9561,0,907,0,0,336,11289,983
North Carolina,CHEROKEE,2678,23808,13232,0,306,0,0,150,10120,1110
North Carolina,CHOWAN,1628,7296,4705,0,325,0,0,52,2214,250
North Carolina,CLAY,1040,9469,4805,0,76,0,0,24,4564,423
North Carolina,CLEVELAND,7374,59597,31668,0,2150,0,0,368,25411,2437
North Carolina,COLUMBUS,3785,36378,22767,0,970,0,0,197,12444,1336
North Carolina,CRAVEN,14748,120339,80553,890,12723,0,310,795,25068,2934
North Carolina,CUMBERLAND,50010,747930,462789,1163,97854,0,4118,3936,178070,19586
North Carolina,CURRITUCK,3163,20915,13637,0,3182,0,0,57,4039,507
North Carolina,DARE,3209,12599,8447,0,436,0,0,147,3568,446
North Carolina,DAVIDSON,13794,71114,28904,0,2010,0,0,489,39712,3628
North Carolina,DAVIE,3193,20773,10046,0,347,0,0,168,10212,1006
North Carolina,DUPLIN,3489,32662,21018,0,1661,0,0,244,9738,1107
North Carolina,DURHAM,15558,218068,65701,1052,10681,0,6380,1459,132796,5200
North Carolina,EDGECOMBE,3317,34150,19192,0,927,0,0,180,13851,1104
North Carolina,FORSYTH,25448,241559,90536,367,12018,0,72407,1906,64325,7120
North Carolina,FRANKLIN,4983,31164,14940,0,1211,0,0,203,14809,1159
North Carolina,GASTON,16305,105644,54900,0,5109,0,0,842,44792,4711
North Carolina,GATES,1136,7262,4526,0,567,0,0,76,2094,234
North Carolina,GRAHAM,658,6675,3013,0,39,0,0,136,3487,246
North Carolina,GRANVILLE,4977,33135,13698,0,1177,0,0,289,17970,1133
North Carolina,GREENE,1243,10636,5983,0,416,0,0,411,3827,369
North Carolina,GUILFORD,32533,211077,114903,0,13162,0,0,3769,79243,7908
North Carolina,HALIFAX,3585,37234,20326,0,857,0,0,567,15484,1068
North Carolina,HARNETT,14279,107592,59643,0,13645,0,0,723,33581,4069
North Carolina,HAYWOOD,6346,52989,25487,0,1228,0,0,288,25986,2197
North Carolina,HENDERSON,11309,67366,32810,0,2279,0,0,1072,31206,3003
North Carolina,HERTFORD,1848,14126,8783,0,531,0,0,131,4681,403
North Carolina,HOKE,6928,80210,50414,0,12076,0,0,483,17236,2400
North Carolina,HYDE,386,2578,1649,0,65,0,0,1,864,102
North Carolina,IREDELL,11935,76554,37895,0,5511,0,0,786,32361,3634
North Carolina,JACKSON,3059,25160,11934,0,810,0,0,230,12187,1008
North Carolina,JOHNSTON,14234,83929,43502,0,5573,0,0,479,34376,3474
North Carolina,JONES,1129,17644,12097,0,1269,0,0,94,4184,338
North Carolina,LEE,4215,59430,39398,0,8594,0,0,542,10896,1186
North Carolina,LENOIR,4479,51133,33061,0,2178,0,0,590,15304,1456
North Carolina,LINCOLN,6171,36383,17465,0,1606,0,0,238,17074,1797
North Carolina,MCDOWELL,3552,41794,18243,0,995,0,0,261,22295,1705
North Carolina,MACON,3444,28804,14189,0,463,0,0,131,14021,1395
North Carolina,MADISON,1371,13906,5942,0,442,0,0,33,7489,585
North Carolina,MARTIN,1631,18157,9923,0,425,0,0,137,7673,594
North Carolina,MECKLENBURG,56812,369698,182228,0,37132,0,0,4948,145390,14795
North Carolina,MITCHELL,1116,10017,4908,0,250,0,0,102,4757,471
North Carolina,MONTGOMERY,1939,15704,8291,0,483,0,0,81,6849,635
North Carolina,MOORE,10226,73274,48241,0,7772,0,0,1411,15850,2189
North Carolina,NASH,8206,62072,33823,0,2475,0,0,695,25080,1863
North Carolina,NEW HANOVER,17638,118224,71942,406,11545,0,96,1913,32321,4352
North Carolina,NORTHAMPTON,1500,11771,6134,0,189,0,0,161,5286,417
North Carolina,ONSLOW,30329,356580,254859,0,54183,0,0,1978,45559,7752
North Carolina,ORANGE,6367,43905,17495,0,4028,0,0,893,21490,1354
North Carolina,PAMLICO,1350,11046,6421,0,270,0,0,114,4241,395
North Carolina,PASQUOTANK,4775,31187,20160,0,3929,0,0,246,6853,948
North Carolina,PENDER,6092,39679,26124,0,2885,0,0,300,10369,1386
North Carolina,PERQUIMANS,1545,9096,5758,0,631,0,0,64,2644,338
North Carolina,PERSON,2912,25704,10961,0,614,0,0,73,14056,860
North Carolina,PITT,11138,96760,56701,0,7166,0,0,873,32019,3041
North Carolina,POLK,1989,13147,6816,0,357,0,0,142,5832,559
North Carolina,RANDOLPH,10901,59644,29004,0,2467,0,0,341,27831,2664
North Carolina,RICHMOND,3580,38477,23832,0,927,0,0,437,13281,1401
North Carolina,ROBESON,8092,88505,54106,0,4693,0,0,416,29291,2994
North Carolina,ROCKINGHAM,7619,44116,23070,0,1459,0,0,240,19346,1965
North Carolina,ROWAN,11817,148513,47201,7773,2732,0,7811,515,82481,4991
North Carolina,RUTHERFORD,5427,49896,21552,0,956,0,0,217,27172,2078
North Carolina,SAMPSON,3770,43446,24317,0,1451,0,0,186,17492,1562
North Carolina,SCOTLAND,2740,22280,13244,0,951,0,0,202,7883,902
North Carolina,STANLY,4659,29722,14115,0,1244,0,0,219,14143,1348
North Carolina,STOKES,3904,20144,11042,0,687,0,0,110,8306,1014
North Carolina,SURRY,4496,38325,22779,0,844,0,0,344,14358,1755
North Carolina,SWAIN,1245,10349,4988,0,126,0,0,66,5169,389
North Carolina,TRANSYLVANIA,3419,18736,9047,0,523,0,0,242,8925,874
North Carolina,TYRRELL,401,1013,664,0,15,0,0,3,332,61
North Carolina,UNION,13404,71577,40239,0,4215,0,0,1126,25998,3016
North Carolina,VANCE,2438,28850,13218,0,809,0,0,124,14699,947
North Carolina,WAKE,59237,362903,192899,151,40007,0,193,5557,124096,12185
North Carolina,WARREN,1545,14830,6409,0,277,0,0,122,8022,550
North Carolina,WASHINGTON,913,7422,4475,0,208,0,0,5,2735,266
North Carolina,WATAUGA,2494,18084,8952,0,2614,0,0,133,6386,862
North Carolina,WAYNE,13286,114185,75113,0,9289,0,0,1331,28452,3341
North Carolina,WILKES,4126,32501,18136,0,950,0,0,199,13216,1536
North Carolina,WILSON,5492,50488,28455,0,1809,0,0,443,19781,1508
North Carolina,YADKIN,2493,14761,8439,0,541,0,0,85,5695,784
North Carolina,YANCEY,1469,14909,7783,0,221,0,0,109,6795,598
North Dakota,ADAMS,198,1396,549,0,11,0,0,99,737,80
North Dakota,BARNES,927,6795,2879,0,127,0,0,23,3767,353
North Dakota,BENSON,400,2597,1246,0,90,0,0,30,1231,129
North Dakota,BILLINGS,104,427,91,0,0,0,0,0,335,53
North Dakota,BOTTINEAU,647,3187,1720,0,210,0,0,54,1203,176
North Dakota,BOWMAN,236,1213,573,0,29,0,0,22,589,84
North Dakota,BURKE,212,802,513,0,11,0,0,11,266,49
North Dakota,BURLEIGH,7199,35761,18863,0,2212,0,0,398,14289,2207
North Dakota,CASS,10462,114855,35551,5151,5038,0,6291,940,61884,4503
North Dakota,CAVALIER,346,1644,676,0,27,0,0,14,927,123
North Dakota,DICKEY,496,1668,890,0,123,0,0,74,581,111
North Dakota,DIVIDE,228,815,418,0,0,0,0,11,386,73
North Dakota,DUNN,337,2587,868,0,16,0,0,12,1690,148
North Dakota,EDDY,179,1245,614,0,50,0,0,0,581,61
North Dakota,EMMONS,312,1888,1048,0,26,0,0,28,786,133
North Dakota,FOSTER,233,1194,592,0,39,0,0,54,509,65
North Dakota,GOLDEN VALLEY,157,537,202,0,14,0,0,0,321,49
North Dakota,GRAND FORKS,6186,37708,17650,0,6300,0,0,342,13416,1743
North Dakota,GRANT,231,1789,539,0,34,0,0,5,1211,72
North Dakota,GRIGGS,200,2053,795,0,43,0,0,10,1205,104
North Dakota,HETTINGER,275,1257,573,0,56,0,0,0,628,69
North Dakota,KIDDER,198,1084,502,0,23,0,0,30,530,72
North Dakota,LA MOURE,344,2026,812,0,33,0,0,0,1182,119
North Dakota,LOGAN,133,1127,511,0,1,0,0,1,614,73
North Dakota,MCHENRY,582,3004,1818,0,108,0,0,4,1075,154
North Dakota,MCINTOSH,222,1340,553,0,7,0,0,4,775,89
North Dakota,MCKENZIE,507,2980,1375,0,50,0,0,0,1555,236
North Dakota,MCLEAN,868,6197,3042,0,178,0,0,41,2937,298
North Dakota,MERCER,709,2802,1656,0,67,0,0,25,1054,204
North Dakota,MORTON,2228,15160,7457,0,634,0,0,137,6933,788
North Dakota,MOUNTRAIL,564,3108,1819,0,110,0,0,17,1161,184
North Dakota,NELSON,341,2250,1322,0,60,0,0,49,819,136
North Dakota,OLIVER,146,449,280,0,6,0,0,0,164,46
North Dakota,PEMBINA,699,3597,1709,0,129,0,0,4,1755,229
North Dakota,PIERCE,385,1787,865,0,67,0,0,2,853,111
North Dakota,RAMSEY,881,6550,2928,0,263,0,0,115,3245,352
North Dakota,RANSOM,508,5290,2005,0,64,0,0,59,3163,229
North Dakota,RENVILLE,337,1443,793,0,91,0,0,12,547,84
North Dakota,RICHLAND,1101,7519,3144,0,308,0,0,111,3956,395
North Dakota,ROLETTE,736,4604,2641,0,169,0,0,11,1783,219
North Dakota,SARGENT,316,2172,948,0,69,0,0,0,1155,112
North Dakota,SHERIDAN,133,701,283,0,21,0,0,78,319,48
North Dakota,SIOUX,337,1794,879,0,64,0,0,20,831,77
North Dakota,SLOPE,28,248,58,0,0,0,0,0,190,29
North Dakota,STARK,2087,13761,6471,0,411,0,0,54,6825,779
North Dakota,STEELE,225,1586,726,0,14,0,0,8,839,98
North Dakota,STUTSMAN,1773,10388,4597,0,190,0,0,136,5465,598
North Dakota,TOWNER,227,1064,500,0,0,0,0,3,561,84
North Dakota,TRAILL,758,6577,2533,0,190,0,0,113,3740,236
North Dakota,WALSH,1007,6006,2416,0,70,0,0,184,3336,326
North Dakota,WARD,6750,34948,20523,0,6545,0,0,358,7523,1683
North Dakota,WELLS,354,1742,950,0,46,0,0,21,725,111
North Dakota,WILLIAMS,2040,11563,4934,0,521,0,0,138,5970,777
Nebraska,ADAMS,2281,22229,12581,0,757,0,0,249,8642,926
Nebraska,ANTELOPE,588,5187,2735,0,54,0,0,82,2316,239
Nebraska,ARTHUR,27,61,25,0,0,0,0,0,36,10
Nebraska,BANNER,46,106,71,0,0,0,0,1,33,13
Nebraska,BLAINE,25,362,156,0,0,0,0,0,206,17
Nebraska,BOONE,514,4211,2131,0,64,0,0,82,1935,228
Nebraska,BOX BUTTE,974,7741,2593,0,287,0,0,39,4822,399
Nebraska,BOYD,181,1723,834,0,5,0,0,12,872,105
Nebraska,BROWN,239,2839,1613,0,17,0,0,6,1203,134
Nebraska,BUFFALO,2852,23422,12774,0,1145,0,0,286,9217,1083
Nebraska,BURT,675,4161,1802,0,141,0,0,55,2163,178
Nebraska,BUTLER,678,4512,2440,0,92,0,0,84,1896,235
Nebraska,CASS,3036,22993,13548,0,1401,0,0,293,7750,854
Nebraska,CEDAR,692,4101,2308,0,100,0,0,68,1626,250
Nebraska,CHASE,268,1453,805,0,23,0,0,53,572,100
Nebraska,CHERRY,459,4026,1167,0,71,0,0,29,2759,199
Nebraska,CHEYENNE,766,5750,2452,0,184,0,0,47,3068,328
Nebraska,CLAY,518,4661,2734,0,113,0,0,43,1772,208
Nebraska,COLFAX,624,2203,1197,0,67,0,0,18,921,171
Nebraska,CUMING,667,3925,2011,0,84,0,0,35,1796,199
Nebraska,CUSTER,851,7558,4255,0,78,0,0,4,3220,397
Nebraska,DAKOTA,1243,7462,4064,0,328,0,0,120,2950,384
Nebraska,DAWES,707,7587,2625,0,290,0,0,31,4640,343
Nebraska,DAWSON,1519,9549,4300,0,205,0,0,78,4965,499
Nebraska,DEUEL,214,1189,461,0,10,0,0,10,708,75
Nebraska,DIXON,500,2097,1147,0,98,0,0,17,836,139
Nebraska,DODGE,3255,22321,10776,0,841,0,0,225,10479,914
Nebraska,DOUGLAS,36955,276357,106133,383,17287,0,2111,3128,147316,9955
Nebraska,DUNDY,164,741,418,0,0,0,0,10,313,49
Nebraska,FILLMORE,491,5262,2782,0,44,0,0,51,2385,256
Nebraska,FRANKLIN,283,3077,1802,0,8,0,0,12,1254,153
Nebraska,FRONTIER,224,1342,741,0,95,0,0,0,506,64
Nebraska,FURNAS,385,3737,2089,0,29,0,0,2,1618,178
Nebraska,GAGE,1539,16980,9709,0,386,0,0,130,6756,848
Nebraska,GARDEN,203,1464,639,0,2,0,0,40,783,70
Nebraska,GARFIELD,127,1689,891,0,14,0,0,1,783,74
Nebraska,GOSPER,150,2059,1113,0,13,0,0,3,930,95
Nebraska,GRANT,38,439,172,0,32,0,0,0,234,21
Nebraska,GREELEY,192,2156,916,0,50,0,0,32,1158,129
Nebraska,HALL,3739,49893,22740,0,1117,0,339,276,25421,2162
Nebraska,HAMILTON,649,6371,3046,0,77,0,0,110,3139,332
Nebraska,HARLAN,262,2971,1628,0,53,0,0,31,1259,163
Nebraska,HAYES,78,340,106,0,0,0,0,0,235,32
Nebraska,HITCHCOCK,235,2079,1342,0,87,0,0,1,649,89
Nebraska,HOLT,693,5287,2592,0,31,0,0,129,2536,370
Nebraska,HOOKER,58,393,164,0,65,0,0,8,156,21
Nebraska,HOWARD,449,6826,3812,0,74,0,0,72,2868,275
Nebraska,JEFFERSON,703,4407,2501,0,64,0,0,42,1800,240
Nebraska,JOHNSON,374,2024,1030,0,106,0,0,25,862,90
Nebraska,KEARNEY,483,3433,1841,0,87,0,0,82,1423,195
Nebraska,KEITH,627,4045,2268,0,135,0,0,48,1594,254
Nebraska,KEYA PAHA,50,27396,290,9654,0,0,2272,0,15180,21
Nebraska,KIMBALL,437,2588,1020,0,36,0,0,24,1509,132
Nebraska,KNOX,723,5855,3083,0,162,0,0,43,2567,321
Nebraska,LANCASTER,19140,173434,72949,88,9562,0,30645,1851,58340,6872
Nebraska,LINCOLN,3162,20385,10874,0,553,0,499,110,8349,1079
Nebraska,LOGAN,58,501,285,0,0,0,0,20,196,18
Nebraska,LOUP,42,541,262,0,15,0,0,0,265,34
Nebraska,MCPHERSON,27,145,73,0,3,0,0,0,69,11
Nebraska,MADISON,2607,14887,7362,0,671,0,0,159,6695,822
Nebraska,MERRICK,572,7071,3151,0,138,0,0,26,3756,356
Nebraska,MORRILL,395,3659,1472,0,107,0,0,3,2078,219
Nebraska,NANCE,286,3679,1264,0,1,0,0,8,2406,140
Nebraska,NEMAHA,651,2973,1309,0,177,0,0,11,1475,134
Nebraska,NUCKOLLS,398,3303,1567,0,43,0,0,14,1680,181
Nebraska,OTOE,1306,7550,4136,0,311,0,0,128,2974,417
Nebraska,PAWNEE,270,1447,832,0,68,0,0,1,547,105
Nebraska,PERKINS,209,1370,828,0,19,0,0,30,493,74
Nebraska,PHELPS,718,5781,3287,0,94,0,0,76,2323,368
Nebraska,PIERCE,510,2572,1256,0,73,0,0,65,1178,176
Nebraska,PLATTE,2075,12801,6485,0,307,0,0,302,5707,734
Nebraska,POLK,418,2653,1627,0,53,0,0,56,918,175
Nebraska,RED WILLOW,838,7857,4798,0,170,0,0,61,2828,372
Nebraska,RICHARDSON,803,5268,3173,0,111,0,0,37,1947,262
Nebraska,ROCK,104,993,558,0,8,0,0,6,421,54
Nebraska,SALINE,1066,7128,3624,0,257,0,0,30,3216,327
Nebraska,SARPY,19256,172077,101996,1324,22673,0,1544,1310,43230,4863
Nebraska,SAUNDERS,1760,12861,6864,0,560,0,0,234,5203,606
Nebraska,SCOTTS BLUFF,2676,23026,11227,0,448,0,0,241,11110,1202
Nebraska,SEWARD,1052,8057,4538,0,400,0,0,97,3023,505
Nebraska,SHERIDAN,494,5812,2039,0,122,0,0,229,3422,306
Nebraska,SHERMAN,275,3400,1669,0,74,0,0,33,1625,142
Nebraska,SIOUX,92,398,95,0,24,0,0,0,279,32
Nebraska,STANTON,453,1855,918,0,46,0,0,14,877,146
Nebraska,THAYER,459,2795,1570,0,223,0,0,23,979,158
Nebraska,THOMAS,61,559,337,0,22,0,0,0,201,21
Nebraska,THURSTON,464,2060,972,0,111,0,0,33,943,103
Nebraska,VALLEY,329,3806,1671,0,71,0,0,18,2045,178
Nebraska,WASHINGTON,1385,9821,4609,0,654,0,0,182,4376,432
Nebraska,WAYNE,666,3028,1396,0,170,0,0,1,1460,191
Nebraska,WEBSTER,318,2871,1564,0,32,0,0,1,1275,143
Nebraska,WHEELER,69,346,191,0,0,0,0,0,155,26
Nebraska,YORK,1043,9856,5160,0,200,0,0,26,4472,622
New Hampshire,BELKNAP,6086,43089,21335,0,2211,0,0,451,19092,1783
New Hampshire,CARROLL,5416,27437,14086,0,974,0,0,412,11965,1324
New Hampshire,CHESHIRE,7035,40448,18248,0,2200,0,0,634,19365,1807
New Hampshire,COOS,3335,23559,11298,0,840,0,0,180,11242,1377
New Hampshire,GRAFTON,7365,54528,21811,0,3519,0,0,577,28622,2546
New Hampshire,HILLSBOROUGH,29960,204251,84822,555,17199,0,6587,2823,92264,8062
New Hampshire,MERRIMACK,13119,76103,32864,0,8551,0,0,937,33750,3216
New Hampshire,ROCKINGHAM,23737,136101,64030,0,16683,0,0,2130,53257,5422
New Hampshire,STRAFFORD,11128,62641,32542,0,6131,0,0,767,23201,2518
New Hampshire,SULLIVAN,4209,34564,12690,0,751,0,0,187,20936,1540
New Jersey,ATLANTIC,17102,76568,42913,0,7053,0,0,1718,24884,3105
New Jersey,BERGEN,32246,148294,69264,0,18082,0,0,6988,53960,6512
New Jersey,BURLINGTON,33091,215797,132496,42,27398,0,3382,2919,49560,6199
New Jersey,CAMDEN,29724,160726,91337,0,13130,0,0,3195,53065,5684
New Jersey,CAPE MAY,8590,35683,23068,0,1721,0,0,1034,9860,1620
New Jersey,CUMBERLAND,9200,41139,21988,0,2923,0,0,505,15723,1755
New Jersey,ESSEX,24595,238214,66721,5005,18710,0,14217,3194,130367,6468
New Jersey,GLOUCESTER,19597,97144,56573,0,7044,0,0,1270,32257,3810
New Jersey,HUDSON,15176,86252,33711,0,15905,0,0,992,35644,2985
New Jersey,HUNTERDON,6703,32219,13228,0,1676,0,0,920,16395,952
New Jersey,MERCER,16731,67024,36460,0,6621,0,0,2325,21620,2126
New Jersey,MIDDLESEX,30715,140224,64384,0,17468,0,0,3404,54968,5257
New Jersey,MONMOUTH,32259,140768,77890,0,13938,0,0,4421,44519,5088
New Jersey,MORRIS,22370,79238,36005,0,8110,0,0,3436,31687,3235
New Jersey,OCEAN,44775,206338,117768,0,13383,0,0,4368,70819,9763
New Jersey,PASSAIC,17028,77529,34089,0,9648,0,0,1943,31849,3017
New Jersey,SALEM,5527,24346,12393,0,1376,0,0,202,10375,899
New Jersey,SOMERSET,12667,103950,26955,0,4536,0,1071,2132,69256,2490
New Jersey,SUSSEX,9034,39482,18441,0,3631,0,0,701,16709,1531
New Jersey,UNION,18691,115464,44986,0,12367,0,0,2700,55412,3787
New Jersey,WARREN,7366,30762,15837,0,2755,0,0,672,11498,1035
New Mexico,BERNALILLO,53446,598674,272873,10386,32296,0,11991,4859,266270,18071
New Mexico,CATRON,474,4320,2562,0,74,0,0,4,1680,196
New Mexico,CHAVES,5240,28997,16733,0,1137,0,0,366,10762,1294
New Mexico,CIBOLA,2136,20163,9741,0,393,0,0,152,9877,720
New Mexico,COLFAX,1529,12337,6988,0,210,0,0,144,4995,556
New Mexico,CURRY,4929,39520,24522,0,3783,0,0,205,11010,1366
New Mexico,DE BACA,202,1674,966,0,6,0,0,21,680,69
New Mexico,DONA ANA,15047,116808,66970,0,11188,0,0,877,37774,4500
New Mexico,EDDY,4293,22698,11706,0,553,0,0,162,10276,1045
New Mexico,GRANT,3664,22783,13345,86,593,0,0,128,8631,1118
New Mexico,GUADALUPE,441,3971,2265,0,36,0,0,13,1657,137
New Mexico,HARDING,84,1227,387,0,20,0,0,25,795,84
New Mexico,HIDALGO,449,2073,975,0,70,0,0,2,1027,93
New Mexico,LEA,3676,18711,9723,0,719,0,0,142,8128,844
New Mexico,LINCOLN,2334,14830,8490,0,164,0,0,464,5712,679
New Mexico,LOS ALAMOS,1602,4115,2720,0,314,0,0,157,925,154
New Mexico,LUNA,2347,15100,7874,0,396,0,0,48,6782,643
New Mexico,MC KINLEY,3627,38742,19832,0,1632,0,0,256,17023,1327
New Mexico,MORA,439,6598,4113,0,85,0,0,14,2386,216
New Mexico,OTERO,8760,60741,38569,0,4590,0,0,821,16762,2389
New Mexico,QUAY,955,8405,4939,0,61,0,0,51,3354,315
New Mexico,RIO ARRIBA,2633,24371,14388,0,449,0,0,163,9371,854
New Mexico,ROOSEVELT,1448,7925,4655,0,1029,0,0,3,2238,305
New Mexico,SANDOVAL,12657,119321,68402,0,6623,0,0,957,43339,4165
New Mexico,SAN JUAN,9528,47807,26790,0,2767,0,0,413,17838,2226
New Mexico,SAN MIGUEL,2139,25971,15893,0,637,0,0,237,9204,922
New Mexico,SANTA FE,10678,82792,46845,1025,2903,0,1736,1141,29142,2966
New Mexico,SIERRA,2155,19443,8729,0,214,0,0,71,10429,885
New Mexico,SOCORRO,1574,12749,7103,0,544,0,0,33,5069,474
New Mexico,TAOS,2583,27645,16454,0,640,0,0,247,10304,1118
New Mexico,TORRANCE,1854,17488,8317,0,272,0,0,121,8778,601
New Mexico,UNION,261,2879,1642,0,12,0,0,0,1225,133
New Mexico,VALENCIA,6946,68471,36574,0,2345,0,0,560,28992,2377
Nevada,CHURCHILL,4198,31816,15826,0,1550,0,0,171,14270,1265
Nevada,CLARK,151169,1249043,572932,21386,85510,0,1631,8126,559457,45465
Nevada,DOUGLAS,4746,30951,14548,0,1131,0,0,418,14855,1814
Nevada,ELKO,4202,19623,7924,0,836,0,0,82,10781,866
Nevada,ESMERALDA,163,792,257,0,13,0,0,0,522,43
Nevada,EUREKA,200,524,242,0,14,0,0,0,269,36
Nevada,HUMBOLDT,1560,7893,3471,0,167,0,0,48,4207,340
Nevada,LANDER,602,1712,763,0,26,0,0,0,922,91
Nevada,LINCOLN,643,2654,1328,0,6,0,0,0,1319,105
Nevada,LYON,7111,61102,25120,0,1788,0,0,244,33951,2606
Nevada,MINERAL,916,4671,2469,0,111,0,0,1,2090,216
Nevada,NYE,6487,68973,29803,0,737,0,0,472,37961,2685
Nevada,PERSHING,804,3384,1336,0,36,0,0,5,2007,194
Nevada,STOREY,640,4001,348,0,0,0,0,12,3642,216
Nevada,WASHOE,34619,349569,121924,6496,13667,0,12930,2499,192054,13705
Nevada,WHITE PINE,1286,5521,2108,0,139,0,0,122,3152,304
Nevada,CARSON CITY,5729,42921,18445,0,1323,0,0,346,22807,1943
New York,ALBANY,19076,136305,42617,12,7996,0,5904,2039,77737,4632
New York,ALLEGANY,4091,32920,15126,0,1103,0,0,405,16287,1491
New York,BRONX,33628,400074,93630,95,50711,0,2485,1603,251550,10709
New York,BROOME,14379,59423,34501,0,3406,0,0,797,20719,3220
New York,CATTARAUGUS,7274,51719,27614,0,1714,0,0,349,22043,2368
New York,CAYUGA,6409,34925,15470,0,1431,0,0,459,17565,1910
New York,CHAUTAUQUA,10743,80439,43843,0,2859,0,0,873,32864,3918
New York,CHEMUNG,7994,55356,27151,0,2251,0,0,677,25277,2390
New York,CHENANGO,4473,23510,12552,0,889,0,0,187,9882,1022
New York,CLINTON,6707,39338,26068,0,1413,0,0,701,11157,2053
New York,COLUMBIA,4739,23773,9047,0,706,0,0,441,13580,1106
New York,CORTLAND,3581,21947,9818,0,851,0,0,124,11155,1067
New York,DELAWARE,3610,17256,8802,0,606,0,0,403,7445,850
New York,DUTCHESS,17574,127012,39786,0,10012,0,528,1198,75488,4679
New York,ERIE,61022,545435,234602,7040,25971,0,38266,6436,233120,18687
New York,ESSEX,3828,17745,9718,0,757,0,0,181,7089,920
New York,FRANKLIN,3958,23652,13191,0,1172,0,0,293,8996,1089
New York,FULTON,4487,20493,10553,0,966,0,0,266,8707,934
New York,GENESEE,4139,53119,17806,1386,1540,0,279,290,31820,1832
New York,GREENE,3942,25024,10371,0,855,0,0,312,13486,1108
New York,HAMILTON,612,2048,820,0,24,0,0,39,1164,135
New York,HERKIMER,5417,26375,13821,0,1000,0,0,215,11339,1264
New York,JEFFERSON,14030,110588,60440,0,20761,0,0,708,28678,3865
New York,KINGS,48930,483404,140419,142,75032,0,0,3979,263832,13008
New York,LEWIS,2263,15487,8320,0,1318,0,0,92,5757,720
New York,LIVINGSTON,4908,24549,11569,0,1501,0,0,369,11109,1292
New York,MADISON,5295,32148,13494,0,1550,0,0,429,16675,1426
