State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
Montana,LIBERTY,132,809,553,0,26,0,0,5,225,36
Montana,LINCOLN,2490,16319,10767,0,258,0,0,76,5219,1048
Montana,MC CONE,160,508,136,0,24,0,0,4,344,67
Montana,MADISON,1030,3789,2283,0,126,0,0,48,1332,290
Montana,MEAGHER,211,1502,1056,0,20,0,0,13,413,54
Montana,MINERAL,575,3831,2239,0,68,0,0,17,1507,213
Montana,MISSOULA,9741,48448,25144,0,5023,0,0,622,17660,2775
Montana,MUSSELSHELL,568,3849,2374,0,82,0,0,39,1353,213
Montana,PARK,1918,7361,4345,0,286,0,0,169,2561,446
Montana,PETROLEUM,55,233,184,0,0,0,0,0,49,16
Montana,PHILLIPS,309,1801,849,0,46,0,0,16,892,139
Montana,PONDERA,544,3071,1950,0,68,0,0,32,1021,206
Montana,POWDER RIVER,113,953,382,0,20,0,0,5,546,58
Montana,POWELL,1058,6094,3682,0,196,0,0,45,2171,321
Montana,PRAIRIE,161,942,493,0,0,0,0,1,447,66
Montana,RAVALLI,5847,31649,19738,0,788,0,0,285,10838,1569
Montana,RICHLAND,791,3251,1814,0,92,0,0,28,1317,258
Montana,ROOSEVELT,863,2451,1466,0,88,0,0,25,873,166
Montana,ROSEBUD,834,3594,1969,0,107,0,0,12,1507,224
Montana,SANDERS,1534,10374,6967,0,144,0,0,44,3220,556
Montana,SHERIDAN,260,726,431,0,40,0,0,35,219,51
Montana,SILVER BOW,3446,20245,9906,0,1034,0,0,317,8989,1316
Montana,STILLWATER,857,4327,2322,0,79,0,0,87,1839,315
Montana,SWEET GRASS,413,1661,1120,0,20,0,0,12,509,127
Montana,TETON,587,4082,2449,0,101,0,0,63,1470,230
Montana,TOOLE,512,2168,1237,0,58,0,0,110,763,157
Montana,TREASURE,85,346,156,0,0,0,0,0,191,26
Montana,VALLEY,628,3784,2004,0,90,0,0,169,1522,309
Montana,WHEATLAND,150,1212,691,0,0,0,0,6,516,87
Montana,WIBAUX,119,436,229,0,0,0,0,0,207,29
Montana,YELLOWSTONE,13659,71017,36983,0,3570,0,0,1029,29436,4135
North Carolina,ALAMANCE,11103,47520,23188,0,2256,0,0,735,21341,2421
North Carolina,ALEXANDER,2932,12747,6682,0,425,0,0,139,5501,868
North Carolina,ALLEGHANY,1181,3656,2302,0,65,0,0,69,1220,259
North Carolina,ANSON,2001,9070,4881,0,236,0,0,49,3903,489
North Carolina,ASHE,2537,8416,5076,0,255,0,0,91,2994,662
North Carolina,AVERY,1403,6749,3172,0,372,0,0,22,3183,473
North Carolina,BEAUFORT,4465,21676,14611,0,1107,0,0,264,5693,1030
North Carolina,BERTIE,1142,6345,3665,0,185,0,0,395,2100,243
North Carolina,BLADEN,2851,18072,11123,0,802,0,0,69,6078,763
North Carolina,BRUNSWICK,13116,53355,37074,0,2570,0,0,606,13105,2686
North Carolina,BUNCOMBE,21253,142529,57590,2627,5042,0,7866,1561,67843,6797
North Carolina,BURKE,7389,38799,20171,0,1246,0,0,175,17207,2393
North Carolina,CABARRUS,12377,59055,30068,0,4573,0,0,968,23445,3714
North Carolina,CALDWELL,6935,31110,16692,0,1221,0,0,202,12994,2003
North Carolina,CAMDEN,1151,8341,5550,0,1336,0,0,19,1436,150
North Carolina,CARTERET,9195,56524,39724,0,3674,0,0,808,12317,2164
North Carolina,CASWELL,2288,11458,5863,0,1533,0,0,88,3974,503
North Carolina,CATAWBA,11562,56061,29167,0,2796,0,0,516,23582,3753
North Carolina,CHATHAM,5255,18285,9320,0,1432,0,0,359,7173,874
North Carolina,CHEROKEE,2954,15926,9274,0,325,0,0,91,6235,906
North Carolina,CHOWAN,1344,6904,4036,0,573,0,0,152,2144,215
North Carolina,CLAY,1128,6189,3473,0,140,0,0,96,2480,386
North Carolina,CLEVELAND,8672,38773,21554,0,1989,0,0,430,14800,2215
North Carolina,COLUMBUS,4329,25690,15290,0,968,0,0,114,9318,1205
North Carolina,CRAVEN,12326,81140,58920,0,9263,0,430,686,11842,2138
North Carolina,CUMBERLAND,44175,489501,316839,0,64054,0,3541,5190,99876,16267
North Carolina,CURRITUCK,3306,13947,9623,0,2357,0,0,74,1893,368
North Carolina,DARE,4229,8863,6009,0,433,0,0,444,1977,365
North Carolina,DAVIDSON,13365,51134,25123,0,2473,0,0,540,22999,3552
North Carolina,DAVIE,3244,15587,7793,0,554,0,0,226,7015,958
North Carolina,DUPLIN,3728,21946,14407,0,1270,0,0,93,6175,969
North Carolina,DURHAM,16900,123868,46693,3929,7518,0,10262,1639,53827,4400
North Carolina,EDGECOMBE,3309,23834,14742,0,920,0,0,275,7898,958
North Carolina,FORSYTH,23514,163987,60276,51,9481,0,54021,1503,38655,6498
North Carolina,FRANKLIN,4305,21637,11267,0,1228,0,0,114,9028,964
North Carolina,GASTON,17660,71748,38406,0,4219,0,0,933,28191,4388
North Carolina,GATES,983,4877,3381,0,467,0,0,26,1003,197
North Carolina,GRAHAM,758,3851,1892,0,37,0,0,9,1913,219
North Carolina,GRANVILLE,4291,22453,11729,0,1455,0,0,196,9074,945
North Carolina,GREENE,1692,8917,6483,0,484,0,0,45,1905,319
North Carolina,GUILFORD,33137,134226,70216,0,13861,0,0,2685,47465,6915
North Carolina,HALIFAX,4049,23037,14863,0,706,0,0,181,7288,946
North Carolina,HARNETT,11437,81592,51097,0,10089,0,0,513,19894,3222
North Carolina,HAYWOOD,6883,35365,20320,0,1108,0,0,275,13662,1736
North Carolina,HENDERSON,11341,43375,22902,0,1297,0,0,921,18256,2635
North Carolina,HERTFORD,1654,10206,6122,0,443,0,0,47,3594,354
North Carolina,HOKE,4138,49619,32502,0,8326,0,0,369,8421,1683
North Carolina,HYDE,346,1965,1386,0,83,0,0,0,496,60
North Carolina,IREDELL,12545,50727,25944,0,3330,0,0,624,20829,3422
North Carolina,JACKSON,3554,16605,10069,0,873,0,0,173,5490,819
North Carolina,JOHNSTON,12795,60067,36290,0,5016,0,0,414,18347,2712
North Carolina,JONES,1014,8559,6134,0,562,0,0,187,1676,250
North Carolina,LEE,4991,30740,19189,0,4196,0,0,263,7091,1056
North Carolina,LENOIR,4875,33271,23105,0,1335,0,0,533,8297,1304
North Carolina,LINCOLN,5649,23116,11224,0,1092,0,0,107,10693,1735
North Carolina,MC DOWELL,3835,28795,13807,0,561,0,0,190,14237,1620
North Carolina,MACON,4196,19595,11228,0,338,0,0,253,7776,1245
North Carolina,MADISON,1843,9669,5239,0,342,0,0,66,4022,529
North Carolina,MARTIN,1930,11583,7026,0,294,0,0,136,4127,534
North Carolina,MECKLENBURG,54671,222785,113848,0,28006,0,0,4254,76676,12691
North Carolina,MITCHELL,1289,7987,4125,0,243,0,0,59,3559,452
North Carolina,MONTGOMERY,2184,12809,6438,0,1426,0,0,58,4889,636
North Carolina,MOORE,10780,44819,30739,0,4943,0,0,1315,7821,1872
North Carolina,NASH,8006,37897,23999,0,1997,0,0,477,11424,1538
North Carolina,NEW HANOVER,19013,75582,47489,0,11302,0,171,1556,15064,3320
North Carolina,NORTHAMPTON,1588,8597,4564,0,216,0,0,134,3683,406
North Carolina,ONSLOW,17413,224898,173716,0,30356,0,0,1230,19596,4695
North Carolina,ORANGE,7749,28955,13699,0,3323,0,0,677,11256,1217
North Carolina,PAMLICO,1447,8831,5826,0,427,0,0,82,2495,338
North Carolina,PASQUOTANK,4000,22556,14687,0,3882,0,0,351,3636,591
North Carolina,PENDER,6176,28033,19914,0,2427,0,0,428,5264,1069
North Carolina,PERQUIMANS,1552,6710,4256,0,590,0,0,35,1829,229
North Carolina,PERSON,3367,17303,8621,0,616,0,0,172,7894,834
North Carolina,PITT,10597,62255,40521,0,7142,0,0,1006,13586,2225
North Carolina,POLK,2734,9089,5138,0,216,0,0,282,3453,518
North Carolina,RANDOLPH,10984,46300,23526,0,3692,0,0,562,18519,2587
North Carolina,RICHMOND,3779,30852,19956,0,1181,0,0,101,9613,1496
North Carolina,ROBESON,8922,55547,33342,0,3430,0,0,529,18247,2679
North Carolina,ROCKINGHAM,8694,29932,17104,0,1334,0,0,400,11094,1763
North Carolina,ROWAN,11938,109838,38040,6541,2680,0,11702,568,50308,4842
North Carolina,RUTHERFORD,5634,37244,19535,0,910,0,0,96,16704,1995
North Carolina,SAMPSON,4537,33321,20252,0,1058,0,0,227,11785,1502
North Carolina,SCOTLAND,3075,19189,10974,0,1784,0,0,185,6247,892
North Carolina,STANLY,4911,19303,9795,0,744,0,0,284,8481,1306
North Carolina,STOKES,4271,14262,8083,0,643,0,0,61,5475,930
North Carolina,SURRY,5446,27800,16653,0,845,0,0,203,10100,1893
North Carolina,SWAIN,1329,8109,4626,0,122,0,0,78,3283,350
North Carolina,TRANSYLVANIA,3631,13305,7516,0,457,0,0,346,4985,811
North Carolina,TYRRELL,346,785,500,0,89,0,0,0,196,56
North Carolina,UNION,12107,46858,25512,0,4302,0,0,972,16072,2618
North Carolina,VANCE,2970,20025,10395,0,680,0,0,235,8715,907
North Carolina,WAKE,53060,219581,116673,730,30842,0,175,4490,66672,9469
North Carolina,WARREN,1681,10833,5681,0,222,0,0,84,4847,512
North Carolina,WASHINGTON,961,5476,3532,0,168,0,0,37,1739,212
North Carolina,WATAUGA,3688,13675,6524,0,2326,0,0,189,4635,784
North Carolina,WAYNE,13344,79475,55503,0,7560,0,0,549,15862,2598
North Carolina,WILKES,5009,24726,14758,0,722,0,0,231,9015,1549
North Carolina,WILSON,6041,34668,22430,0,1735,0,0,378,10124,1271
North Carolina,YADKIN,3064,11972,6175,0,502,0,0,111,5185,884
North Carolina,YANCEY,1997,11367,6489,0,167,0,0,120,4591,569
North Dakota,ADAMS,192,1222,651,0,42,0,0,1,527,98
North Dakota,BARNES,1036,5158,2563,0,118,0,0,74,2402,377
North Dakota,BENSON,374,2061,1253,0,20,0,0,34,754,122
North Dakota,BILLINGS,114,416,288,0,4,0,0,1,123,18
North Dakota,BOTTINEAU,687,2228,1525,0,138,0,0,12,553,209
North Dakota,BOWMAN,212,1067,489,0,31,0,0,0,547,107
North Dakota,BURKE,177,774,511,0,23,0,0,11,230,60
North Dakota,BURLEIGH,6839,27419,16250,0,2328,0,0,544,8296,1985
North Dakota,CASS,9846,84529,31863,3974,5007,0,7140,618,35927,4086
North Dakota,CAVALIER,454,1281,709,0,52,0,0,3,517,128
North Dakota,DICKEY,448,1722,807,0,108,0,0,8,799,125
North Dakota,DIVIDE,207,674,358,0,16,0,0,2,299,73
North Dakota,DUNN,279,1620,890,0,72,0,0,9,649,103
North Dakota,EDDY,194,1041,484,0,6,0,0,17,534,64
North Dakota,EMMONS,318,1359,628,0,25,0,0,34,671,157
North Dakota,FOSTER,252,1018,536,0,52,0,0,34,395,71
North Dakota,GOLDEN VALLEY,198,347,151,0,18,0,0,7,171,38
North Dakota,GRAND FORKS,6444,31055,16991,0,4513,0,0,379,9171,1625
North Dakota,GRANT,245,724,472,0,18,0,0,20,214,72
North Dakota,GRIGGS,229,1718,833,0,27,0,0,13,845,100
North Dakota,HETTINGER,300,969,502,0,17,0,0,1,449,78
North Dakota,KIDDER,224,1237,687,0,11,0,0,13,525,79
North Dakota,LA MOURE,302,1235,534,0,21,0,0,6,674,109
North Dakota,LOGAN,159,805,522,0,19,0,0,1,262,69
North Dakota,MC HENRY,551,2064,1354,0,45,0,0,16,648,166
North Dakota,MC INTOSH,182,1015,488,0,32,0,0,2,493,98
North Dakota,MC KENZIE,550,1873,1007,0,31,0,0,12,822,147
North Dakota,MC LEAN,826,3615,2136,0,98,0,0,2,1378,301
North Dakota,MERCER,845,2106,1324,0,62,0,0,46,675,186
North Dakota,MORTON,2399,10107,6107,0,556,0,0,69,3376,730
North Dakota,MOUNTRAIL,600,2838,1659,0,71,0,0,12,1095,181
North Dakota,NELSON,384,2821,1455,0,55,0,0,91,1220,157
North Dakota,OLIVER,149,609,473,0,38,0,0,3,94,45
North Dakota,PEMBINA,863,3517,1944,0,182,0,0,286,1105,238
North Dakota,PIERCE,459,1342,787,0,86,0,0,34,435,119
North Dakota,RAMSEY,692,5192,2993,0,165,0,0,115,1919,376
North Dakota,RANSOM,490,3288,1214,0,59,0,0,5,2010,197
North Dakota,RENVILLE,274,1142,843,0,56,0,0,16,226,85
North Dakota,RICHLAND,1115,5757,2692,0,252,0,0,131,2681,373
North Dakota,ROLETTE,914,4174,2610,0,140,0,0,308,1116,200
North Dakota,SARGENT,325,1693,967,0,100,0,0,0,625,99
North Dakota,SHERIDAN,153,490,270,0,10,0,0,38,172,59
North Dakota,SIOUX,351,1445,773,0,60,0,0,1,611,69
North Dakota,SLOPE,50,213,142,0,5,0,0,0,66,17
North Dakota,STARK,2076,9250,4679,0,434,0,0,173,3963,726
North Dakota,STEELE,247,1291,983,0,42,0,0,9,256,64
North Dakota,STUTSMAN,1716,9864,4549,0,431,0,0,136,4748,599
North Dakota,TOWNER,272,1223,484,0,0,0,0,110,630,88
North Dakota,TRAILL,754,4634,2127,0,178,0,0,57,2271,239
North Dakota,WALSH,1114,4843,2160,0,106,0,0,227,2350,334
North Dakota,WARD,5207,29066,19702,0,4113,0,0,405,4845,1471
North Dakota,WELLS,396,1362,648,0,46,0,0,44,624,123
North Dakota,WILLIAMS,1786,7319,3938,0,115,0,0,200,3066,596
Nebraska,ADAMS,2471,17457,10731,0,674,0,0,172,5880,941
Nebraska,ANTELOPE,703,4103,2730,0,116,0,0,59,1197,250
Nebraska,ARTHUR,48,123,68,0,12,0,0,1,43,11
Nebraska,BANNER,62,562,430,0,14,0,0,9,109,23
Nebraska,BLAINE,44,258,207,0,0,0,0,0,51,19
Nebraska,BOONE,573,3706,2327,0,73,0,0,42,1265,251
Nebraska,BOX BUTTE,966,5194,2090,0,152,0,0,26,2925,416
Nebraska,BOYD,232,1244,516,0,34,0,0,1,694,100
Nebraska,BROWN,296,2725,1926,0,19,0,0,45,736,164
Nebraska,BUFFALO,3042,20006,11998,0,1268,0,0,387,6353,1102
Nebraska,BURT,718,2928,1371,0,127,0,0,71,1358,168
Nebraska,BUTLER,787,4125,2617,0,154,0,0,17,1336,271
Nebraska,CASS,2847,18629,12378,0,1445,0,0,519,4286,733
Nebraska,CEDAR,755,2992,1811,0,60,0,0,60,1061,260
Nebraska,CHASE,350,1483,868,0,14,0,0,3,599,119
Nebraska,CHERRY,388,3181,1475,0,103,0,0,10,1593,232
Nebraska,CHEYENNE,650,4398,2041,0,187,0,0,102,2069,282
Nebraska,CLAY,619,3042,2015,0,82,0,0,21,923,199
Nebraska,COLFAX,822,1785,918,0,67,0,0,37,763,166
Nebraska,CUMING,765,3150,1903,0,77,0,0,133,1037,214
Nebraska,CUSTER,988,7074,4774,0,81,0,0,232,1987,414
Nebraska,DAKOTA,1163,5174,2625,0,203,0,0,79,2266,399
Nebraska,DAWES,787,6181,3037,0,219,0,0,34,2891,362
Nebraska,DAWSON,1839,7478,4291,0,101,0,0,126,2960,579
Nebraska,DEUEL,235,796,464,0,25,0,0,0,308,64
Nebraska,DIXON,513,1554,852,0,64,0,0,98,540,93
Nebraska,DODGE,3329,15713,8980,0,521,0,0,374,5838,851
Nebraska,DOUGLAS,34145,219128,96736,9621,14996,0,2980,3593,91202,8978
Nebraska,DUNDY,230,1119,741,0,0,0,0,0,377,64
Nebraska,FILLMORE,546,4731,3103,0,51,0,0,123,1454,283
Nebraska,FRANKLIN,373,3114,1818,0,73,0,0,3,1220,194
Nebraska,FRONTIER,281,1171,877,0,18,0,0,8,268,73
Nebraska,FURNAS,507,3224,2047,0,21,0,0,57,1098,201
Nebraska,GAGE,1622,15057,9267,0,286,0,0,272,5232,859
Nebraska,GARDEN,158,1176,689,0,53,0,0,2,433,83
Nebraska,GARFIELD,184,1502,660,0,0,0,0,11,831,104
Nebraska,GOSPER,195,1536,1098,0,15,0,0,32,391,79
Nebraska,GRANT,92,183,102,0,10,0,0,0,71,20
Nebraska,GREELEY,215,2240,1137,0,12,0,0,2,1088,140
Nebraska,HALL,3769,44518,21521,0,1092,0,550,552,20803,2198
Nebraska,HAMILTON,860,5400,3513,0,116,0,0,6,1765,320
Nebraska,HARLAN,346,2848,1985,0,47,0,0,23,793,174
Nebraska,HAYES,111,785,516,0,3,0,0,18,248,24
Nebraska,HITCHCOCK,238,1813,1107,0,33,0,0,29,644,113
Nebraska,HOLT,860,4758,3273,0,85,0,0,81,1319,398
Nebraska,HOOKER,79,375,163,0,23,0,0,1,188,35
Nebraska,HOWARD,554,5621,3995,0,27,0,0,32,1567,295
Nebraska,JEFFERSON,908,4798,2798,0,23,0,0,212,1765,264
Nebraska,JOHNSON,507,1813,1181,0,115,0,0,15,502,100
Nebraska,KEARNEY,629,2494,1551,0,56,0,0,18,869,203
Nebraska,KEITH,781,3800,2210,0,114,0,0,18,1458,270
Nebraska,KEYA PAHA,101,7100,464,3131,0,0,3451,1,54,24
Nebraska,KIMBALL,441,2990,1000,0,26,0,0,26,1938,138
Nebraska,KNOX,763,5117,3323,0,12,0,0,19,1763,341
Nebraska,LANCASTER,17767,135893,64309,1548,9484,0,19705,1988,38860,6204
Nebraska,LINCOLN,3015,17537,10251,76,569,0,596,225,5819,1080
Nebraska,LOGAN,87,259,149,0,0,0,0,0,110,16
Nebraska,LOUP,58,581,441,0,0,0,0,3,137,21
Nebraska,MC PHERSON,50,159,134,0,6,0,0,1,17,7
Nebraska,MADISON,2487,10357,5346,0,461,0,0,271,4279,816
Nebraska,MERRICK,608,6105,3779,0,52,0,0,64,2211,380
Nebraska,MORRILL,456,3238,1588,0,28,0,0,46,1576,229
Nebraska,NANCE,268,2420,1296,0,19,0,0,12,1093,138
Nebraska,NEMAHA,620,2551,1323,0,161,0,0,118,949,142
Nebraska,NUCKOLLS,446,2452,1569,0,3,0,0,24,855,189
Nebraska,OTOE,1769,7236,4624,0,187,0,0,134,2291,424
Nebraska,PAWNEE,276,1377,621,0,26,0,0,119,611,93
Nebraska,PERKINS,227,1204,873,0,24,0,0,32,274,82
Nebraska,PHELPS,816,5321,3487,0,38,0,0,183,1614,370
Nebraska,PIERCE,582,2063,1331,0,37,0,0,25,670,187
Nebraska,PLATTE,2340,9417,5594,0,281,0,0,112,3430,693
Nebraska,POLK,449,3046,1750,0,56,0,0,96,1144,176
Nebraska,RED WILLOW,885,6486,4821,0,102,0,0,108,1454,371
Nebraska,RICHARDSON,873,4861,2722,0,24,0,0,52,2063,279
Nebraska,ROCK,179,889,557,0,13,0,0,9,310,59
Nebraska,SALINE,1293,5727,3495,0,166,0,0,115,1951,381
Nebraska,SARPY,18082,145165,92684,2913,19880,0,2165,1391,26133,3762
Nebraska,SAUNDERS,1839,10146,6355,0,622,0,0,91,3078,538
Nebraska,SCOTTS BLUFF,2816,20087,11602,0,912,0,0,362,7211,1271
Nebraska,SEWARD,1351,7670,4634,0,330,0,0,155,2550,476
Nebraska,SHERIDAN,459,4975,2100,0,78,0,0,42,2755,322
Nebraska,SHERMAN,315,2694,1874,0,76,0,0,16,728,152
Nebraska,SIOUX,158,496,332,0,32,0,0,4,129,29
Nebraska,STANTON,570,1621,1055,0,21,0,0,14,531,138
Nebraska,THAYER,590,2039,1381,0,1,0,0,12,644,151
Nebraska,THOMAS,75,656,315,0,0,0,0,1,339,22
Nebraska,THURSTON,530,1190,718,0,7,0,0,12,453,98
Nebraska,VALLEY,521,2740,1573,0,31,0,0,45,1091,182
Nebraska,WASHINGTON,1626,7483,4582,0,457,0,0,99,2344,359
Nebraska,WAYNE,768,2210,1193,0,135,0,0,61,821,187
Nebraska,WEBSTER,355,2834,1553,0,5,0,0,63,1212,161
Nebraska,WHEELER,83,339,254,0,0,0,0,2,82,24
Nebraska,YORK,1264,9844,6112,0,159,0,0,38,3535,621
New Hampshire,BELKNAP,6489,27193,14656,0,1406,0,0,689,10442,1753
New Hampshire,CARROLL,6142,22305,12017,0,773,0,0,418,9097,1286
New Hampshire,CHESHIRE,7290,31476,15626,0,1498,0,0,481,13871,1601
New Hampshire,COOS,3545,17687,8752,0,629,0,0,200,8105,1388
New Hampshire,GRAFTON,8438,41042,18439,0,2403,0,0,782,19418,2453
New Hampshire,HILLSBOROUGH,35987,158109,65438,11,18896,0,7387,1957,64419,7232
New Hampshire,MERRIMACK,14418,55873,26747,0,4968,0,0,1027,23131,2878
New Hampshire,ROCKINGHAM,28057,105501,50092,0,15084,0,0,1813,38511,4928
New Hampshire,STRAFFORD,11609,47136,25947,0,4771,0,0,753,15666,2302
New Hampshire,SULLIVAN,4136,27769,12250,0,1623,0,0,260,13636,1491
New Jersey,ATLANTIC,14104,61383,34504,0,9208,0,0,1632,16039,2937
New Jersey,BERGEN,36559,123701,58944,0,18606,0,0,6953,39199,7142
New Jersey,BURLINGTON,32764,157941,98770,33,23936,0,8,3495,31699,5765
New Jersey,CAMDEN,28662,120020,64478,0,14483,0,0,2905,38154,5373
New Jersey,CAPE MAY,7999,29254,17504,0,3809,0,0,802,7139,1588
New Jersey,CUMBERLAND,8379,33617,17569,0,4917,0,0,491,10641,1661
New Jersey,ESSEX,25788,200712,60270,965,17254,0,16061,4103,102059,6878
New Jersey,GLOUCESTER,18447,69840,41469,0,6117,0,0,1122,21132,3720
New Jersey,HUDSON,14694,77804,28564,0,17974,0,0,988,30279,3164
New Jersey,HUNTERDON,8134,19222,10476,0,1741,0,0,1075,5930,816
New Jersey,MERCER,17101,52748,30249,0,6558,0,0,2368,13573,2079
New Jersey,MIDDLESEX,33298,116354,57475,0,11816,0,0,4159,42905,5505
New Jersey,MONMOUTH,34703,105948,62611,0,9351,0,0,4837,29149,4846
New Jersey,MORRIS,25144,64956,30306,0,5944,0,0,4563,24143,3484
New Jersey,OCEAN,46454,165833,104870,0,10186,0,0,5766,45011,9720
New Jersey,PASSAIC,16457,65839,27284,0,11761,0,0,2217,24577,3186
New Jersey,SALEM,4729,17491,9568,266,1538,0,0,200,5920,833
New Jersey,SOMERSET,12744,84171,24823,0,3902,0,1379,2074,51994,2484
New Jersey,SUSSEX,9541,31146,15829,0,2853,0,0,1231,11232,1412
New Jersey,UNION,20209,93741,37956,0,11514,0,0,2452,41819,4061
New Jersey,WARREN,7424,22190,12653,0,1870,0,0,440,7226,936
New Mexico,BERNALILLO,54176,452179,239501,4838,26749,0,11024,4931,165135,16382
New Mexico,CATRON,438,4191,2377,0,18,0,0,104,1692,200
New Mexico,CHAVES,4943,24558,14601,0,904,0,0,341,8711,1275
New Mexico,CIBOLA,2857,15998,10089,0,401,0,0,112,5396,635
New Mexico,COLFAX,1424,11218,7182,0,158,0,0,131,3747,579
New Mexico,CURRY,4591,31276,20253,0,2802,0,0,103,8119,1388
New Mexico,DE BACA,195,1495,1008,0,18,0,0,0,469,76
New Mexico,DONA ANA,13716,81270,52456,0,7766,0,0,878,20170,3810
New Mexico,EDDY,3947,16335,10514,0,465,0,0,160,5196,1022
New Mexico,GRANT,3385,22333,13710,529,629,0,0,99,7365,1173
New Mexico,GUADALUPE,448,3580,2338,0,50,0,0,12,1179,146
New Mexico,HARDING,70,554,275,0,13,0,0,0,267,44
New Mexico,HIDALGO,361,1675,901,0,90,0,0,4,680,95
New Mexico,LEA,3189,15206,8363,0,519,0,0,311,6012,881
New Mexico,LINCOLN,2733,12030,7663,0,278,0,0,178,3911,632
New Mexico,LOS ALAMOS,1785,3372,2237,0,344,0,0,75,716,117
New Mexico,LUNA,2300,12538,7409,0,298,0,0,205,4626,649
New Mexico,MC KINLEY,4259,24263,14494,0,1411,0,0,212,8145,1097
New Mexico,MORA,476,6562,4641,0,105,0,0,2,1813,198
New Mexico,OTERO,7928,50301,35784,0,4364,0,0,495,9658,2132
New Mexico,QUAY,981,8683,4690,0,124,0,0,148,3722,403
New Mexico,RIO ARRIBA,3550,19790,12609,0,429,0,0,71,6681,922
New Mexico,ROOSEVELT,1427,7299,4152,0,737,0,0,20,2391,314
New Mexico,SANDOVAL,11768,88306,54601,0,5953,0,0,993,26759,3265
New Mexico,SAN JUAN,10252,39377,23344,0,2198,0,0,459,13376,1831
New Mexico,SAN MIGUEL,2442,21547,15124,0,472,0,0,139,5812,813
New Mexico,SANTA FE,11784,61312,40186,140,1861,0,1811,876,16437,2629
New Mexico,SIERRA,2249,15162,8317,0,168,0,0,111,6566,875
New Mexico,SOCORRO,1801,12754,7959,0,329,0,0,34,4432,473
New Mexico,TAOS,3210,24074,16635,0,404,0,0,204,6831,984
New Mexico,TORRANCE,2097,16119,9487,0,337,0,0,126,6168,580
New Mexico,UNION,223,1877,1219,0,29,0,0,7,622,144
New Mexico,VALENCIA,7591,60925,34340,0,2560,0,0,307,23718,2256
Nevada,CHURCHILL,3489,24744,13452,0,1597,0,0,458,9237,1089
Nevada,CLARK,167763,890485,384747,107446,64010,0,5040,8781,320462,36077
Nevada,DOUGLAS,6490,21712,11190,0,718,0,0,615,9189,1597
Nevada,ELKO,3866,13426,6310,0,501,0,0,72,6543,761
Nevada,ESMERALDA,140,599,310,0,0,0,0,6,284,36
Nevada,EUREKA,176,752,178,0,0,0,0,0,573,39
Nevada,HUMBOLDT,1307,6446,2743,0,116,0,0,5,3582,341
Nevada,LANDER,516,1214,549,0,94,0,0,0,571,75
Nevada,LINCOLN,487,1939,1137,0,0,0,0,4,799,81
Nevada,LYON,6308,40051,18711,0,1370,0,0,399,19571,2215
Nevada,MINERAL,616,4057,2240,0,69,0,0,47,1701,219
Nevada,NYE,5410,42524,23985,0,661,0,0,270,17608,2540
Nevada,PERSHING,664,2703,1132,0,23,0,0,27,1521,168
Nevada,STOREY,648,3252,1171,0,138,0,0,33,1911,188
Nevada,WASHOE,36551,238880,85231,4655,10993,0,11440,2802,123758,12179
Nevada,WHITE PINE,1124,4770,2243,0,73,0,0,2,2452,332
Nevada,CARSON CITY,6651,28687,14021,0,924,0,0,443,13299,1706
New York,ALBANY,18604,124882,35243,264,15913,0,6277,2254,64931,4807
New York,ALLEGANY,4288,25871,12373,0,925,0,0,209,12363,1532
New York,BRONX,35639,290884,70048,2890,34854,0,3411,1607,178074,10308
New York,BROOME,14230,51239,29344,0,3425,0,0,1389,17081,3411
New York,CATTARAUGUS,7406,40584,22623,0,1564,0,0,544,15852,2339
New York,CAYUGA,6327,30404,14466,0,1592,0,0,365,13981,1922
New York,CHAUTAUQUA,10770,59034,31949,0,2606,0,0,1168,23310,4005
New York,CHEMUNG,7341,44269,22341,0,1912,0,0,486,19530,2506
New York,CHENANGO,4442,18339,9241,0,907,0,0,346,7844,975
New York,CLINTON,6608,30950,19710,0,1627,0,0,641,8972,1998
New York,COLUMBIA,5278,27138,7784,0,6431,0,0,343,12580,1145
New York,CORTLAND,3221,16990,7395,0,750,0,0,172,8673,1107
New York,DELAWARE,3973,14352,7387,0,839,0,0,246,5880,843
New York,DUTCHESS,18875,110155,33545,0,9681,0,638,1680,64612,4738
New York,ERIE,66482,503466,175396,66602,21970,0,49738,7011,182748,18733
New York,ESSEX,3959,12864,7596,0,570,0,0,187,4511,868
New York,FRANKLIN,3922,15765,9696,0,778,0,0,343,4948,1026
New York,FULTON,4608,18616,9098,0,981,0,0,266,8271,936
New York,GENESEE,4737,37044,12592,0,1371,0,365,304,22412,1878
New York,GREENE,4053,23385,8550,0,1962,0,0,236,12636,1168
New York,HAMILTON,613,1846,652,0,70,0,0,214,911,152
New York,HERKIMER,5568,22333,13162,0,1155,0,0,329,7687,1260
New York,JEFFERSON,10297,72415,43733,0,12469,0,0,839,15374,3296
New York,KINGS,49775,375112,110450,47,54734,0,0,4107,205774,13162
New York,LEWIS,2295,10825,6235,0,571,0,0,151,3868,701
New York,LIVINGSTON,4943,19834,9242,0,1158,0,0,265,9168,1271
