State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
Montana,JUDITH BASIN,234,1326,828,0,41,0,0,57,401,69
Montana,LAKE,3560,11803,6507,0,439,0,0,174,4684,908
Montana,LEWIS AND CLARK,6578,69915,23275,5134,1944,0,8196,215,31149,3168
Montana,LIBERTY,133,665,399,0,12,0,0,4,250,41
Montana,LINCOLN,2540,12917,8248,0,272,0,0,40,4358,979
Montana,MC CONE,164,342,137,0,18,0,0,4,183,62
Montana,MADISON,1047,3392,1750,0,87,0,0,54,1501,294
Montana,MEAGHER,219,1667,758,0,11,0,0,1,896,115
Montana,MINERAL,587,2761,1749,0,43,0,0,54,915,172
Montana,MISSOULA,9800,41800,19921,0,4984,0,0,765,16130,2631
Montana,MUSSELSHELL,587,3719,1980,0,96,0,0,12,1631,214
Montana,PARK,1906,5744,3513,0,241,0,0,68,1921,428
Montana,PETROLEUM,55,198,139,0,0,0,0,11,48,16
Montana,PHILLIPS,315,1590,794,0,43,0,0,58,696,143
Montana,PONDERA,560,2753,1531,0,19,0,0,112,1092,207
Montana,POWDER RIVER,115,730,316,0,19,0,0,4,392,60
Montana,POWELL,1074,4889,2542,0,155,0,0,49,2143,295
Montana,PRAIRIE,162,834,379,0,0,0,0,4,451,80
Montana,RAVALLI,5845,25768,14614,0,774,0,0,453,9926,1467
Montana,RICHLAND,811,2580,1606,0,81,0,0,68,826,222
Montana,ROOSEVELT,874,2472,1251,0,125,0,0,36,1059,205
Montana,ROSEBUD,845,3234,1680,0,158,0,0,9,1387,124
Montana,SANDERS,1566,9172,5847,0,166,0,0,18,3142,511
Montana,SHERIDAN,268,753,435,0,19,0,0,3,296,60
Montana,SILVER BOW,3542,18921,8318,0,1084,0,0,275,9245,1347
Montana,STILLWATER,873,4330,2032,0,137,0,0,30,2132,285
Montana,SWEET GRASS,425,1764,1086,0,26,0,0,14,639,131
Montana,TETON,601,3015,1847,0,86,0,0,24,1057,216
Montana,TOOLE,519,1802,877,0,49,0,0,35,841,167
Montana,TREASURE,84,961,89,0,0,0,0,5,867,137
Montana,VALLEY,659,3146,1581,0,47,0,0,48,1470,310
Montana,WHEATLAND,153,1096,682,0,0,0,0,33,381,90
Montana,WIBAUX,118,345,171,0,0,0,0,0,174,35
Montana,YELLOWSTONE,13875,59163,29235,0,3045,0,0,1010,25873,3925
North Carolina,ALAMANCE,11227,44533,19637,0,2050,0,0,807,22039,2329
North Carolina,ALEXANDER,2953,10885,5384,0,298,0,0,165,5037,798
North Carolina,ALLEGHANY,1173,3506,2100,0,49,0,0,40,1317,267
North Carolina,ANSON,2010,7464,4156,0,171,0,0,41,3096,477
North Carolina,ASHE,2549,8518,5455,0,174,0,0,133,2757,652
North Carolina,AVERY,1397,5875,2630,0,231,0,0,29,2984,481
North Carolina,BEAUFORT,4537,20302,12626,0,806,0,0,351,6519,1013
North Carolina,BERTIE,1162,5521,3322,0,155,0,0,25,2020,246
North Carolina,BLADEN,2902,15618,9590,0,560,0,0,257,5210,744
North Carolina,BRUNSWICK,12982,42837,29164,0,2167,0,0,658,10848,2643
North Carolina,BUNCOMBE,21398,136748,49852,1936,4152,0,6618,2204,71987,6622
North Carolina,BURKE,7461,34254,16858,0,1032,0,0,301,16063,2348
North Carolina,CABARRUS,12387,51339,24012,0,4029,0,0,546,22752,3504
North Carolina,CALDWELL,6941,29550,15012,0,989,0,0,209,13339,1949
North Carolina,CAMDEN,1163,6382,4272,0,878,0,0,38,1194,153
North Carolina,CARTERET,9290,48302,32775,0,2592,0,0,809,12126,2223
North Carolina,CASWELL,2283,11203,5215,0,1397,0,0,117,4474,510
North Carolina,CATAWBA,11750,49757,23670,0,2454,0,0,594,23038,3573
North Carolina,CHATHAM,5255,15842,7901,0,1410,0,0,457,6074,781
North Carolina,CHEROKEE,2940,15206,8102,0,217,0,0,187,6700,845
North Carolina,CHOWAN,1379,5877,3665,0,271,0,0,61,1880,209
North Carolina,CLAY,1143,5495,2928,0,107,0,0,43,2417,352
North Carolina,CLEVELAND,8759,35757,18569,0,1562,0,0,446,15180,2130
North Carolina,COLUMBUS,4369,23414,14255,0,775,0,0,221,8163,1230
North Carolina,CRAVEN,12528,66230,45737,0,6586,0,369,1068,12469,2054
North Carolina,CUMBERLAND,44783,405317,258884,0,47002,0,2658,3357,93416,16174
North Carolina,CURRITUCK,3260,11047,7629,0,1494,0,0,97,1827,317
North Carolina,DARE,4168,7441,5224,0,256,0,0,224,1736,326
North Carolina,DAVIDSON,13522,45770,21497,0,1967,0,0,693,21613,3407
North Carolina,DAVIE,3251,12528,6219,0,482,0,0,399,5429,937
North Carolina,DUPLIN,3768,20109,11743,0,1082,0,0,169,7115,988
North Carolina,DURHAM,16883,162393,38756,17244,6269,0,9243,1086,89796,4280
North Carolina,EDGECOMBE,3383,19657,12099,0,796,0,0,264,6498,916
North Carolina,FORSYTH,23797,153335,51927,81,8618,0,52008,1827,38874,6361
North Carolina,FRANKLIN,4342,19082,9398,0,1016,0,0,147,8521,879
North Carolina,GASTON,17778,61188,30973,0,3277,0,0,887,26052,4226
North Carolina,GATES,999,4621,2952,0,378,0,0,47,1244,181
North Carolina,GRAHAM,762,3675,1806,0,69,0,0,34,1766,202
North Carolina,GRANVILLE,4351,19622,9292,0,1316,0,0,116,8897,882
North Carolina,GREENE,1678,7713,5002,0,476,0,0,52,2183,306
North Carolina,GUILFORD,33644,121854,62103,0,12020,0,0,2126,45605,6624
North Carolina,HALIFAX,4118,21592,12657,0,609,0,0,120,8205,931
North Carolina,HARNETT,11488,65534,39119,0,7135,0,0,711,18568,3005
North Carolina,HAYWOOD,6862,30521,16982,0,986,0,0,293,12260,1631
North Carolina,HENDERSON,11421,40573,20146,0,1084,0,0,1070,18272,2463
North Carolina,HERTFORD,1654,9506,5338,0,390,0,0,17,3760,347
North Carolina,HOKE,4201,37833,23433,0,6284,0,0,347,7769,1584
North Carolina,HYDE,353,1848,1307,0,68,0,0,11,462,55
North Carolina,IREDELL,12562,44860,20794,0,2570,0,0,917,20579,3324
North Carolina,JACKSON,3547,14495,8306,0,856,0,0,288,5044,772
North Carolina,JOHNSTON,12886,51895,29183,0,3924,0,0,443,18346,2489
North Carolina,JONES,1051,7453,4960,0,394,0,0,35,2064,220
North Carolina,LEE,5143,24858,15086,0,3094,0,0,281,6397,1065
North Carolina,LENOIR,4974,29454,19070,0,1183,0,0,354,8847,1279
North Carolina,LINCOLN,5664,21342,8967,0,807,0,0,120,11448,1632
North Carolina,MC DOWELL,3858,26530,11880,0,486,0,0,146,14018,1567
North Carolina,MACON,4178,18892,9634,0,349,0,0,135,8775,1242
North Carolina,MADISON,1857,9135,4516,0,243,0,0,63,4313,518
North Carolina,MARTIN,1949,10307,6125,0,351,0,0,48,3783,523
North Carolina,MECKLENBURG,54792,195547,91991,0,23341,0,0,3712,76503,12003
North Carolina,MITCHELL,1296,8424,4020,0,238,0,0,40,4126,487
North Carolina,MONTGOMERY,2217,11809,5424,0,1451,0,0,162,4772,644
North Carolina,MOORE,10765,38791,25632,0,3327,0,0,1426,8405,1836
North Carolina,NASH,8080,33954,19285,0,1455,0,0,355,12859,1512
North Carolina,NEW HANOVER,19078,64759,39823,0,9105,0,37,1874,13919,3180
North Carolina,NORTHAMPTON,1599,8048,4505,0,164,0,0,10,3369,380
North Carolina,ONSLOW,17832,170218,128626,0,21943,0,0,1504,18145,4202
North Carolina,ORANGE,7697,28053,12559,0,3116,0,0,925,11452,1187
North Carolina,PAMLICO,1473,7737,4690,0,383,0,0,136,2529,319
North Carolina,PASQUOTANK,4050,18906,12077,0,2725,0,0,389,3715,557
North Carolina,PENDER,6163,22659,14787,0,2246,0,0,218,5407,1051
North Carolina,PERQUIMANS,1590,5750,3630,0,425,0,0,107,1588,216
North Carolina,PERSON,3407,16081,7224,0,531,0,0,162,8164,794
North Carolina,PITT,10643,55073,34084,0,6314,0,0,638,14036,2128
North Carolina,POLK,2728,7298,3967,0,188,0,0,170,2974,483
North Carolina,RANDOLPH,11102,44373,22193,0,3672,0,0,453,18054,2529
North Carolina,RICHMOND,3836,27299,16806,0,876,0,0,213,9403,1535
North Carolina,ROBESON,8958,47130,27571,0,2761,0,0,454,16343,2599
North Carolina,ROCKINGHAM,8814,27891,15278,0,1115,0,0,292,11205,1645
North Carolina,ROWAN,12054,113949,34505,1542,2149,0,16713,437,58603,4781
North Carolina,RUTHERFORD,5686,33519,16366,0,774,0,0,190,16188,1945
North Carolina,SAMPSON,4562,29297,17221,0,911,0,0,244,10921,1535
North Carolina,SCOTLAND,3115,16170,9432,0,1842,0,0,191,4704,830
North Carolina,STANLY,4967,18162,9025,0,708,0,0,219,8210,1235
North Carolina,STOKES,4266,12497,7028,0,529,0,0,87,4853,862
North Carolina,SURRY,5517,26694,14687,0,740,0,0,393,10874,1911
North Carolina,SWAIN,1359,7395,4552,0,71,0,0,69,2704,313
North Carolina,TRANSYLVANIA,3641,13100,7448,0,222,0,0,456,4973,793
North Carolina,TYRRELL,347,821,535,0,26,0,0,39,220,38
North Carolina,UNION,12034,40039,20336,0,3281,0,0,520,15902,2463
North Carolina,VANCE,3001,17945,8406,0,631,0,0,116,8792,907
North Carolina,WAKE,53024,187031,93400,84,26011,0,20,3719,63797,8957
North Carolina,WARREN,1695,10727,4793,0,190,0,0,462,5282,477
North Carolina,WASHINGTON,972,4829,2828,0,216,0,0,52,1733,192
North Carolina,WATAUGA,3663,11804,6229,0,1580,0,0,188,3807,774
North Carolina,WAYNE,13629,68697,46285,0,5956,0,0,873,15583,2567
North Carolina,WILKES,5045,23388,13655,0,631,0,0,240,8862,1546
North Carolina,WILSON,6079,30298,18696,0,1287,0,0,404,9911,1232
North Carolina,YADKIN,3088,10952,5367,0,352,0,0,127,5106,866
North Carolina,YANCEY,2005,9941,5615,0,114,0,0,35,4176,551
North Dakota,ADAMS,194,976,476,0,27,0,0,14,459,96
North Dakota,BARNES,1056,4919,2107,0,126,0,0,56,2629,392
North Dakota,BENSON,383,2242,1349,0,22,0,0,12,859,135
North Dakota,BILLINGS,118,345,168,0,5,0,0,1,172,24
North Dakota,BOTTINEAU,696,2081,1167,0,85,0,0,24,805,205
North Dakota,BOWMAN,217,1034,446,0,36,0,0,18,535,121
North Dakota,BURKE,187,611,324,0,21,0,0,18,247,67
North Dakota,BURLEIGH,6846,22135,12836,0,1795,0,0,398,7106,1930
North Dakota,CASS,9934,73887,24777,624,4414,0,6770,686,36616,3978
North Dakota,CAVALIER,454,1307,509,0,40,0,0,7,751,147
North Dakota,DICKEY,459,1726,887,0,144,0,0,25,670,129
North Dakota,DIVIDE,214,532,296,0,8,0,0,5,223,72
North Dakota,DUNN,284,1277,695,0,74,0,0,3,505,88
North Dakota,EDDY,204,766,487,0,4,0,0,18,257,62
North Dakota,EMMONS,327,1224,679,0,3,0,0,1,541,145
North Dakota,FOSTER,259,824,384,0,37,0,0,10,393,79
North Dakota,GOLDEN VALLEY,200,365,136,0,2,0,0,24,204,41
North Dakota,GRAND FORKS,6542,25115,13557,0,3495,0,0,632,7431,1598
North Dakota,GRANT,250,863,385,0,17,0,0,42,418,80
North Dakota,GRIGGS,235,1478,691,0,8,0,0,22,758,104
North Dakota,HETTINGER,307,770,453,0,15,0,0,5,297,69
North Dakota,KIDDER,233,1193,600,0,5,0,0,1,588,78
North Dakota,LA MOURE,310,997,454,0,26,0,0,36,481,118
North Dakota,LOGAN,162,741,460,0,17,0,0,1,263,89
North Dakota,MC HENRY,567,2274,1240,0,102,0,0,22,911,167
North Dakota,MC INTOSH,189,1118,512,0,1,0,0,1,605,92
North Dakota,MC KENZIE,555,1510,862,0,21,0,0,1,626,139
North Dakota,MC LEAN,844,3107,1911,0,82,0,0,54,1061,299
North Dakota,MERCER,851,1640,942,0,48,0,0,82,568,179
North Dakota,MORTON,2456,8956,5066,0,484,0,0,149,3257,744
North Dakota,MOUNTRAIL,611,2646,1507,0,69,0,0,25,1045,190
North Dakota,NELSON,397,1823,1015,0,42,0,0,38,728,156
North Dakota,OLIVER,148,548,385,0,36,0,0,5,122,43
North Dakota,PEMBINA,878,2791,1591,0,105,0,0,84,1011,253
North Dakota,PIERCE,470,1191,772,0,66,0,0,8,345,114
North Dakota,RAMSEY,704,3881,2092,0,147,0,0,125,1516,351
North Dakota,RANSOM,505,3103,1312,0,45,0,0,15,1730,208
North Dakota,RENVILLE,281,1053,708,0,36,0,0,20,289,80
North Dakota,RICHLAND,1137,5093,2344,0,229,0,0,25,2494,379
North Dakota,ROLETTE,920,3470,2210,0,186,0,0,23,1051,174
North Dakota,SARGENT,333,1770,818,0,66,0,0,22,864,116
North Dakota,SHERIDAN,154,409,204,0,13,0,0,0,192,49
North Dakota,SIOUX,353,1221,689,0,63,0,0,0,469,59
North Dakota,SLOPE,49,312,126,0,9,0,0,6,171,9
North Dakota,STARK,2109,7079,3435,0,377,0,0,34,3234,701
North Dakota,STEELE,250,898,655,0,46,0,0,6,190,52
North Dakota,STUTSMAN,1773,7716,3770,0,403,0,0,61,3483,619
North Dakota,TOWNER,274,701,419,0,24,0,0,2,256,108
North Dakota,TRAILL,775,4339,1809,0,203,0,0,221,2104,236
North Dakota,WALSH,1138,3662,1658,0,101,0,0,72,1832,346
North Dakota,WARD,5297,24910,16156,0,2972,0,0,273,5511,1561
North Dakota,WELLS,406,1105,618,0,45,0,0,12,430,117
North Dakota,WILLIAMS,1815,5730,3099,0,117,0,0,172,2343,602
Nebraska,ADAMS,2529,15926,9582,0,516,0,0,217,5611,947
Nebraska,ANTELOPE,715,3835,2335,0,130,0,0,13,1357,243
Nebraska,ARTHUR,48,89,30,0,6,0,0,35,18,9
Nebraska,BANNER,63,349,293,0,4,0,0,7,45,13
Nebraska,BLAINE,44,216,116,0,1,0,0,1,98,20
Nebraska,BOONE,589,3458,1971,0,74,0,0,17,1396,253
Nebraska,BOX BUTTE,981,4395,1640,0,125,0,0,31,2599,418
Nebraska,BOYD,241,1392,544,0,22,0,0,3,824,98
Nebraska,BROWN,299,3082,1926,0,32,0,0,9,1115,163
Nebraska,BUFFALO,3087,17510,10559,0,996,0,0,343,5612,1089
Nebraska,BURT,736,2790,1234,0,108,0,0,79,1369,174
Nebraska,BUTLER,811,3560,2150,0,115,0,0,9,1287,237
Nebraska,CASS,2906,16082,10184,0,1051,0,0,439,4408,691
Nebraska,CEDAR,776,3146,1530,0,33,0,0,102,1482,246
Nebraska,CHASE,358,1076,697,0,9,0,0,9,361,125
Nebraska,CHERRY,395,2527,1320,0,58,0,0,16,1134,223
Nebraska,CHEYENNE,660,4304,1739,0,239,0,0,73,2254,289
Nebraska,CLAY,639,2416,1591,0,61,0,0,36,729,166
Nebraska,COLFAX,824,1775,770,0,30,0,0,34,941,160
Nebraska,CUMING,784,2266,1263,0,75,0,0,32,897,195
Nebraska,CUSTER,1006,6348,4411,0,60,0,0,48,1830,405
Nebraska,DAKOTA,1176,4502,2492,0,150,0,0,92,1768,379
Nebraska,DAWES,805,7049,2569,0,350,0,0,57,4073,486
Nebraska,DAWSON,1845,6914,3365,0,112,0,0,44,3394,576
Nebraska,DEUEL,242,841,418,0,2,0,0,33,388,65
Nebraska,DIXON,530,1342,750,0,90,0,0,19,483,115
Nebraska,DODGE,3413,14285,7726,0,428,0,0,214,5918,840
Nebraska,DOUGLAS,35054,195013,82808,729,12242,0,2661,3273,93301,8751
Nebraska,DUNDY,237,815,558,0,4,0,0,3,250,62
Nebraska,FILLMORE,562,4008,2415,0,82,0,0,102,1409,298
Nebraska,FRANKLIN,378,2467,1401,0,25,0,0,6,1035,187
Nebraska,FRONTIER,288,1149,775,0,39,0,0,8,327,64
Nebraska,FURNAS,518,2455,1588,0,9,0,0,26,832,186
Nebraska,GAGE,1662,13728,8062,0,228,0,0,119,5319,835
Nebraska,GARDEN,163,1093,569,0,40,0,0,16,469,81
Nebraska,GARFIELD,183,1101,337,0,1,0,0,2,760,101
Nebraska,GOSPER,200,1381,846,0,3,0,0,8,524,103
Nebraska,GRANT,92,194,119,0,0,0,0,0,75,21
Nebraska,GREELEY,224,1563,867,0,22,0,0,66,608,125
Nebraska,HALL,3895,38858,19301,0,863,0,495,353,17846,2136
Nebraska,HAMILTON,870,4685,2625,0,77,0,0,73,1909,318
Nebraska,HARLAN,351,2527,1699,0,48,0,0,8,772,184
Nebraska,HAYES,114,638,510,0,2,0,0,7,119,17
Nebraska,HITCHCOCK,247,1615,866,0,28,0,0,14,708,112
Nebraska,HOLT,872,4584,2924,0,111,0,0,60,1489,368
Nebraska,HOOKER,81,283,120,0,2,0,0,4,156,30
Nebraska,HOWARD,568,5449,3661,0,56,0,0,14,1718,324
Nebraska,JEFFERSON,927,3986,2323,0,16,0,0,34,1613,273
Nebraska,JOHNSON,518,1440,791,0,53,0,0,5,591,89
Nebraska,KEARNEY,641,2131,1060,0,62,0,0,18,991,195
Nebraska,KEITH,801,3147,1843,0,82,0,0,14,1208,290
Nebraska,KEYA PAHA,104,23155,321,3452,3,0,2956,0,16422,21
Nebraska,KIMBALL,456,2111,920,0,27,0,0,25,1139,159
Nebraska,KNOX,781,4196,2550,0,34,0,0,33,1579,352
Nebraska,LANCASTER,17987,119536,55934,0,8334,0,18634,1931,34703,5827
Nebraska,LINCOLN,3091,15435,8844,54,476,0,650,223,5189,1086
Nebraska,LOGAN,87,162,105,0,1,0,0,0,56,9
Nebraska,LOUP,58,443,346,0,1,0,0,1,96,23
Nebraska,MC PHERSON,49,294,127,0,4,0,0,4,159,14
Nebraska,MADISON,2536,10253,5272,0,423,0,0,281,4278,795
Nebraska,MERRICK,620,5334,3171,0,92,0,0,34,2038,364
Nebraska,MORRILL,471,2622,1157,0,6,0,0,12,1447,160
Nebraska,NANCE,280,2602,1144,0,18,0,227,40,1172,155
Nebraska,NEMAHA,639,2388,1227,0,96,0,0,147,917,140
Nebraska,NUCKOLLS,458,2392,1314,0,10,0,0,64,1004,190
Nebraska,OTOE,1803,7244,4090,0,152,0,0,83,2918,445
Nebraska,PAWNEE,284,1035,647,0,23,0,0,9,356,95
Nebraska,PERKINS,231,1102,745,0,21,0,0,24,313,82
Nebraska,PHELPS,840,4051,2703,0,39,0,0,15,1294,388
Nebraska,PIERCE,589,1997,1177,0,51,0,0,15,753,190
Nebraska,PLATTE,2377,8682,4859,0,245,0,0,114,3464,669
Nebraska,POLK,459,2557,1443,0,64,0,0,14,1035,190
Nebraska,RED WILLOW,905,5282,3624,0,114,0,0,92,1452,373
Nebraska,RICHARDSON,896,4236,2562,0,48,0,0,62,1564,288
Nebraska,ROCK,186,849,493,0,9,0,0,8,338,78
Nebraska,SALINE,1311,4690,3009,0,68,0,0,27,1586,357
Nebraska,SARPY,18187,132177,74525,12013,15709,0,2484,963,26482,3511
Nebraska,SAUNDERS,1883,8905,5154,0,468,0,0,48,3235,527
Nebraska,SCOTTS BLUFF,2878,18563,10505,0,652,0,0,254,7152,1350
Nebraska,SEWARD,1360,7010,3933,0,405,0,0,75,2597,458
Nebraska,SHERIDAN,474,4652,2250,0,53,0,0,62,2286,251
Nebraska,SHERMAN,330,2629,1689,0,61,0,0,23,856,143
Nebraska,SIOUX,162,565,230,0,16,0,0,19,300,45
Nebraska,STANTON,572,1725,1055,0,46,0,0,34,590,131
Nebraska,THAYER,601,2277,1468,0,0,0,0,11,798,174
Nebraska,THOMAS,78,967,271,0,0,0,0,2,694,25
Nebraska,THURSTON,548,1215,639,0,47,0,0,1,528,91
Nebraska,VALLEY,535,3145,1503,0,44,0,0,2,1596,193
Nebraska,WASHINGTON,1661,6146,3530,0,443,0,0,88,2085,342
Nebraska,WAYNE,777,2365,1114,0,177,0,0,11,1063,192
Nebraska,WEBSTER,364,2024,1355,0,19,0,0,22,628,127
Nebraska,WHEELER,88,488,198,0,13,0,0,0,277,26
Nebraska,YORK,1294,7960,4759,0,163,0,0,104,2934,619
New Hampshire,BELKNAP,6567,26033,12914,0,1097,0,0,370,11651,1667
New Hampshire,CARROLL,6181,20044,10018,0,651,0,0,590,8786,1242
New Hampshire,CHESHIRE,7460,27833,13063,0,984,0,0,605,13180,1589
New Hampshire,COOS,3626,17302,7400,0,626,0,0,137,9139,1420
New Hampshire,GRAFTON,8546,38492,15910,0,2089,0,0,601,19891,2430
New Hampshire,HILLSBOROUGH,36629,150537,55250,216,15345,0,9161,2284,68280,7016
New Hampshire,MERRIMACK,14643,51378,23909,0,3355,0,0,949,23165,2769
New Hampshire,ROCKINGHAM,28218,94458,42368,0,11148,0,0,2019,38922,4760
New Hampshire,STRAFFORD,11846,40949,22169,0,3638,0,0,576,14566,2174
New Hampshire,SULLIVAN,4249,25792,9750,0,1215,0,0,246,14582,1502
New Jersey,ATLANTIC,14860,55874,30409,0,7766,0,0,1447,16252,3106
New Jersey,BERGEN,38433,115693,55132,0,15232,0,0,6438,38891,7311
New Jersey,BURLINGTON,34270,133226,81876,454,15171,0,583,3011,32132,5675
New Jersey,CAMDEN,30116,105928,56499,0,12607,0,0,2421,34401,5231
New Jersey,CAPE MAY,8389,26328,14919,0,3469,0,0,805,7134,1672
New Jersey,CUMBERLAND,8819,30693,15943,0,4490,0,0,509,9751,1711
New Jersey,ESSEX,27196,198427,54223,1704,13380,0,17348,3129,108644,6999
New Jersey,GLOUCESTER,19293,60836,35057,0,4872,0,0,1018,19889,3566
New Jersey,HUDSON,15453,65269,24591,0,13304,0,0,964,26409,2893
New Jersey,HUNTERDON,8335,15367,8200,0,1055,0,0,609,5503,782
New Jersey,MERCER,17997,47448,26181,0,5020,0,0,2070,14176,2088
New Jersey,MIDDLESEX,34701,105185,50995,0,9202,0,0,4324,40663,5491
New Jersey,MONMOUTH,36300,97522,54776,0,7641,0,0,4968,30137,4871
New Jersey,MORRIS,26119,58837,26675,0,4912,0,0,3973,23278,3657
New Jersey,OCEAN,48359,145405,87002,0,8022,0,0,5622,44758,9650
New Jersey,PASSAIC,17317,58600,24766,0,8842,0,0,2060,22931,3239
New Jersey,SALEM,4983,16053,7967,104,1246,0,0,312,6424,848
New Jersey,SOMERSET,13296,83112,20947,0,2757,0,1270,2192,55947,2533
New Jersey,SUSSEX,9809,23981,11690,0,2081,0,0,618,9592,1345
New Jersey,UNION,21349,91230,34551,0,9925,0,0,2632,44121,4206
New Jersey,WARREN,7768,20218,11054,0,1504,0,0,654,7005,951
New Mexico,BERNALILLO,55142,426378,201486,2425,24027,0,11339,5356,181745,15716
New Mexico,CATRON,449,3790,1865,0,5,0,0,13,1907,199
New Mexico,CHAVES,5069,24491,13121,0,863,0,0,351,10157,1314
New Mexico,CIBOLA,2847,13949,8536,0,346,0,0,50,5016,628
New Mexico,COLFAX,1462,9560,6050,0,107,0,0,51,3353,570
New Mexico,CURRY,4714,27549,16595,0,2279,0,0,579,8097,1389
New Mexico,DE BACA,201,1336,672,0,12,0,0,12,640,67
New Mexico,DONA ANA,13882,72201,43971,0,6736,0,0,1351,20143,3816
New Mexico,EDDY,4044,15437,8934,0,405,0,0,155,5942,1063
New Mexico,GRANT,3466,18981,11381,30,694,0,0,82,6793,1208
New Mexico,GUADALUPE,454,3567,2131,0,71,0,0,1,1364,147
New Mexico,HARDING,73,835,265,0,8,0,0,0,562,76
New Mexico,HIDALGO,377,1574,793,0,50,0,0,1,731,102
New Mexico,LEA,3285,14042,7282,0,570,0,0,283,5906,906
New Mexico,LINCOLN,2763,10731,6550,0,260,0,0,81,3840,608
New Mexico,LOS ALAMOS,1802,2773,1812,0,309,0,0,155,498,108
New Mexico,LUNA,2337,11633,6748,0,253,0,0,188,4445,670
New Mexico,MC KINLEY,4254,23013,12695,0,1218,0,0,61,9040,1076
New Mexico,MORA,471,6057,3716,0,144,0,0,21,2177,219
New Mexico,OTERO,8074,42845,29083,0,3460,0,0,317,9985,2087
New Mexico,QUAY,1022,7859,4018,0,128,0,0,57,3656,389
New Mexico,RIO ARRIBA,3538,18257,11162,0,501,0,0,136,6458,803
New Mexico,ROOSEVELT,1456,6522,3579,0,736,0,0,21,2186,323
New Mexico,SANDOVAL,11713,72581,43478,0,4700,0,0,1021,23382,3072
New Mexico,SAN JUAN,10358,34645,19872,0,2012,0,0,227,12535,1813
New Mexico,SAN MIGUEL,2456,19249,12504,0,488,0,0,129,6127,814
New Mexico,SANTA FE,11688,51484,32790,39,1803,0,1542,881,14429,2486
New Mexico,SIERRA,2285,16507,8188,0,143,0,0,284,7893,895
New Mexico,SOCORRO,1838,11527,6510,0,276,0,0,34,4707,462
New Mexico,TAOS,3206,20892,13645,0,494,0,0,201,6552,983
New Mexico,TORRANCE,2116,15279,7661,0,314,0,0,51,7253,724
New Mexico,UNION,232,1890,1135,0,45,0,0,36,674,129
New Mexico,VALENCIA,7615,49855,26757,0,2124,0,0,327,20647,2100
Nevada,CHURCHILL,3614,21640,10473,0,1402,0,0,91,9673,1042
Nevada,CLARK,168183,884665,304126,200208,48105,0,3305,8345,320575,35100
Nevada,DOUGLAS,6440,19115,8430,0,581,0,0,300,9804,1584
Nevada,ELKO,3896,11203,4820,0,492,0,0,251,5641,744
Nevada,ESMERALDA,144,666,369,0,3,0,0,0,294,36
Nevada,EUREKA,176,822,141,0,0,0,0,0,680,46
Nevada,HUMBOLDT,1334,5958,2162,0,101,0,0,78,3617,347
Nevada,LANDER,518,902,385,0,62,0,0,7,448,63
Nevada,LINCOLN,504,2370,1003,0,12,0,0,25,1330,85
Nevada,LYON,6374,33393,14040,0,1070,0,0,471,17813,2088
Nevada,MINERAL,641,3826,1864,0,27,0,0,12,1923,225
Nevada,NYE,5478,36557,17987,0,484,0,0,289,17797,2489
Nevada,PERSHING,675,1785,838,0,44,0,0,16,886,146
Nevada,STOREY,662,2808,913,0,134,0,0,54,1707,171
Nevada,WASHOE,37411,209115,67427,105,8997,0,11237,2345,119004,11677
Nevada,WHITE PINE,1152,4963,1835,0,115,0,0,17,2996,328
Nevada,CARSON CITY,6663,24955,10534,0,876,0,0,462,13083,1698
New York,ALBANY,19508,117330,32150,1410,14829,0,6239,1986,60717,4835
New York,ALLEGANY,4452,22574,9953,0,825,0,0,148,11648,1514
New York,BRONX,37013,287398,64795,13,24693,0,4284,1908,191705,10444
New York,BROOME,14867,46110,25182,0,3245,0,0,1150,16533,3434
New York,CATTARAUGUS,7754,34804,18176,0,1235,0,0,515,14878,2259
New York,CAYUGA,6596,26761,12374,0,1210,0,0,318,12858,1890
New York,CHAUTAUQUA,11250,51444,24348,0,2512,0,0,910,23674,3960
New York,CHEMUNG,7743,41221,18234,0,1658,0,0,822,20507,2614
New York,CHENANGO,4620,17290,9219,0,707,0,0,142,7223,1028
New York,CLINTON,6887,28353,17772,0,1425,0,0,552,8604,1993
New York,COLUMBIA,5482,26185,7120,0,5408,0,0,418,13239,1187
New York,CORTLAND,3368,14521,5464,0,657,0,0,197,8203,1082
New York,DELAWARE,4129,13283,6599,0,785,0,0,308,5591,855
New York,DUTCHESS,19573,96542,27360,0,7999,0,477,1636,59070,4707
New York,ERIE,69323,418656,145392,23440,18148,0,53364,6280,172032,18821
New York,ESSEX,4108,12261,6781,0,379,0,0,327,4774,885
New York,FRANKLIN,4043,14744,8361,0,671,0,0,219,5493,1012
New York,FULTON,4838,16949,8370,0,919,0,0,256,7405,1021
New York,GENESEE,4926,28520,10647,0,1134,0,350,433,15956,1818
New York,GREENE,4220,23101,7644,0,1516,0,0,301,13641,1166
New York,HAMILTON,638,1180,637,0,28,0,0,39,476,87
New York,HERKIMER,5811,20580,11531,0,814,0,0,240,7996,1235
New York,JEFFERSON,10749,57765,31868,0,8844,0,0,744,16308,3214
New York,KINGS,51799,351406,102293,682,37409,0,0,4064,206957,13427
