State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
Indiana,CLAY,2421,10086,5232,0,559,0,0,157,4138,709
Indiana,CLINTON,2722,7996,3396,0,439,0,0,255,3905,437
Indiana,CRAWFORD,936,4539,2089,0,146,0,0,12,2292,320
Indiana,DAVIESS,2075,7062,3945,0,289,0,0,40,2787,555
Indiana,DEARBORN,4455,17505,6672,0,1613,0,0,214,9007,1309
Indiana,DECATUR,1920,6443,2892,0,342,0,0,18,3191,483
Indiana,DE KALB,2904,13354,6808,0,602,0,0,220,5724,890
Indiana,DELAWARE,9220,37436,18301,0,2673,0,0,413,16048,2514
Indiana,DUBOIS,3069,8093,4080,0,505,0,0,245,3263,763
Indiana,ELKHART,11684,36319,17829,0,1885,0,0,409,16196,3407
Indiana,FAYETTE,2158,7550,3631,0,228,0,0,117,3575,569
Indiana,FLOYD,7043,26821,12734,0,1747,0,179,425,11735,1801
Indiana,FOUNTAIN,1415,6828,2943,0,152,0,0,20,3713,427
Indiana,FRANKLIN,1576,5510,2258,0,218,0,0,28,3006,487
Indiana,FULTON,1696,6498,2746,0,201,0,0,62,3489,548
Indiana,GIBSON,2561,8531,4233,0,333,0,0,65,3900,728
Indiana,GRANT,5928,81034,23051,2126,1977,0,2740,178,50960,2830
Indiana,GREENE,3434,13136,7794,0,771,0,0,63,4508,853
Indiana,HAMILTON,17464,46643,24251,0,5937,0,0,1232,15222,2503
Indiana,HANCOCK,6271,25780,15021,0,2046,0,0,517,8197,1198
Indiana,HARRISON,3258,15922,7671,0,796,0,0,114,7341,1041
Indiana,HENDRICKS,13169,40137,18946,0,3436,0,0,703,17052,2428
Indiana,HENRY,4180,15265,7997,0,678,0,0,179,6411,870
Indiana,HOWARD,7940,29062,16635,0,2105,0,0,238,10084,1733
Indiana,HUNTINGTON,2828,12939,6549,0,646,0,0,121,5623,924
Indiana,JACKSON,3030,10815,5296,0,491,0,0,218,4811,772
Indiana,JASPER,2654,7226,3779,0,580,0,0,141,2726,538
Indiana,JAY,1817,5795,2424,0,179,0,0,42,3150,502
Indiana,JEFFERSON,2754,10424,5231,0,378,0,0,228,4588,762
Indiana,JENNINGS,2243,9684,4100,0,246,0,0,14,5324,553
Indiana,JOHNSON,12038,44725,20660,0,4805,0,0,531,18729,2493
Indiana,KNOX,3090,12944,7001,0,540,0,0,183,5220,917
Indiana,KOSCIUSKO,5324,16928,7821,0,910,0,0,269,7927,1406
Indiana,LAGRANGE,1783,5834,2925,0,221,0,0,144,2544,491
Indiana,LAKE,34648,117275,50584,0,7300,0,0,1624,57767,7869
Indiana,LA PORTE,10573,25181,12348,0,1662,0,0,531,10640,1917
Indiana,LAWRENCE,4097,14781,8290,0,941,0,0,189,5361,1112
Indiana,MADISON,11611,42739,23021,0,2097,0,0,506,17116,2635
Indiana,MARION,66241,403366,127695,12197,27225,0,40661,3614,191973,17996
Indiana,MARSHALL,3145,9291,4797,0,604,0,0,129,3761,964
Indiana,MARTIN,1052,3863,2322,0,227,0,0,6,1308,296
Indiana,MIAMI,3621,19855,11261,0,1021,0,0,170,7403,1405
Indiana,MONROE,7684,28976,13520,0,4653,0,0,415,10388,2226
Indiana,MONTGOMERY,3129,10314,3822,0,301,0,0,72,6119,722
Indiana,MORGAN,6889,26104,12183,0,1961,0,0,134,11826,1496
Indiana,NEWTON,1420,3962,1501,0,84,0,0,18,2360,269
Indiana,NOBLE,3215,12683,5778,0,697,0,0,215,5993,893
Indiana,OHIO,576,1851,697,0,37,0,0,1,1117,180
Indiana,ORANGE,1712,5578,2597,0,322,0,0,19,2641,458
Indiana,OWEN,2259,8905,4655,0,385,0,0,92,3772,565
Indiana,PARKE,1500,5805,2815,0,106,0,0,54,2829,437
Indiana,PERRY,1657,5523,2707,0,128,0,0,20,2668,415
Indiana,PIKE,1083,3235,1786,0,71,0,0,18,1360,261
Indiana,PORTER,14177,32708,15731,0,3457,0,0,578,12943,2248
Indiana,POSEY,2134,6757,3297,0,319,0,0,99,3042,529
Indiana,PULASKI,1082,3828,1865,0,353,0,0,44,1567,276
Indiana,PUTNAM,2774,11684,5853,0,440,0,0,16,5375,717
Indiana,RANDOLPH,1918,8493,3945,0,319,0,0,74,4155,676
Indiana,RIPLEY,2460,9145,4584,0,540,0,0,116,3903,624
Indiana,RUSH,1579,4666,2080,0,245,0,0,10,2331,319
Indiana,ST. JOSEPH,18906,54944,28804,0,4864,0,0,1040,20236,5484
Indiana,SCOTT,2012,9344,5064,0,296,0,0,47,3937,617
Indiana,SHELBY,3825,13706,5665,0,847,0,0,125,7069,872
Indiana,SPENCER,1697,6615,3601,0,247,0,0,70,2697,466
Indiana,STARKE,2026,5479,2290,0,320,0,0,22,2847,453
Indiana,STEUBEN,2531,10677,5170,0,505,0,0,73,4929,741
Indiana,SULLIVAN,2252,6566,3713,0,195,0,0,20,2639,490
Indiana,SWITZERLAND,754,3209,1221,0,128,0,0,25,1835,228
Indiana,TIPPECANOE,10893,37948,17775,0,4556,0,0,601,15016,2115
Indiana,TIPTON,1370,4701,2694,0,258,0,0,7,1743,295
Indiana,UNION,533,2500,995,0,96,0,0,2,1408,155
Indiana,VANDERBURGH,13573,57569,26584,0,3494,0,0,969,26522,4378
Indiana,VERMILLION,1546,7978,3180,0,205,0,0,6,4587,485
Indiana,VIGO,8633,33561,16423,0,2197,0,0,351,14591,2604
Indiana,WABASH,2950,11021,5430,0,309,0,0,394,4889,831
Indiana,WARREN,675,2758,978,0,57,0,0,5,1717,216
Indiana,WARRICK,5174,16732,9010,0,968,0,0,329,6426,1144
Indiana,WASHINGTON,2161,10978,4286,0,465,0,0,284,5943,669
Indiana,WAYNE,6116,26657,11343,0,903,0,0,269,14141,1893
Indiana,WELLS,2095,7139,3215,0,362,0,0,132,3431,556
Indiana,WHITE,2148,7477,4190,0,337,0,0,136,2814,532
Indiana,WHITLEY,2879,9637,4553,0,542,0,0,110,4432,648
Kansas,ALLEN,1301,4053,1941,0,168,0,0,53,1891,316
Kansas,ANDERSON,667,2745,1165,0,80,0,0,60,1440,175
Kansas,ATCHISON,1389,6056,2853,0,266,0,0,91,2847,340
Kansas,BARBER,392,1263,713,0,56,0,0,4,490,117
Kansas,BARTON,2116,6344,3261,0,285,0,0,152,2645,632
Kansas,BOURBON,1402,4536,2350,116,217,0,0,49,1803,419
Kansas,BROWN,991,3377,1531,0,136,0,0,50,1660,233
Kansas,BUTLER,5959,22461,9769,0,1862,0,0,337,10494,1248
Kansas,CHASE,303,806,487,0,10,0,0,16,293,67
Kansas,CHAUTAUQUA,404,1412,553,0,35,0,0,23,801,98
Kansas,CHEROKEE,1811,6727,4084,0,423,0,0,78,2141,463
Kansas,CHEYENNE,262,578,345,0,3,0,0,53,177,82
Kansas,CLARK,203,683,403,0,16,0,0,20,244,69
Kansas,CLAY,956,5303,3406,0,472,0,0,40,1386,310
Kansas,CLOUD,967,2998,1635,0,144,0,0,59,1159,232
Kansas,COFFEY,770,3279,1466,0,172,0,0,161,1480,220
Kansas,COMANCHE,199,524,258,0,13,0,0,1,252,53
Kansas,COWLEY,2912,11156,5030,0,686,0,0,287,5151,755
Kansas,CRAWFORD,2849,9340,5309,0,1128,0,0,138,2765,603
Kansas,DECATUR,304,715,300,0,26,0,0,11,379,97
Kansas,DICKINSON,2278,12286,6631,0,1371,0,0,201,4084,649
Kansas,DONIPHAN,687,2521,966,0,219,0,0,9,1327,174
Kansas,DOUGLAS,6833,24548,10375,0,4451,0,0,459,9263,1428
Kansas,EDWARDS,270,679,261,0,20,0,0,4,393,82
Kansas,ELK,308,1600,825,0,33,0,0,2,740,91
Kansas,ELLIS,1754,6550,2736,0,713,0,0,275,2827,660
Kansas,ELLSWORTH,590,1573,864,0,71,0,0,43,596,160
Kansas,FINNEY,1528,3805,1916,0,273,0,0,44,1572,312
Kansas,FORD,1357,5795,2655,0,698,0,0,57,2385,526
Kansas,FRANKLIN,2084,8450,3729,0,749,0,0,153,3819,543
Kansas,GEARY,5033,43123,24615,0,8514,0,0,359,9635,1506
Kansas,GOVE,226,610,339,0,5,0,0,6,260,96
Kansas,GRAHAM,235,516,322,0,23,0,0,0,172,63
Kansas,GRANT,316,505,272,0,25,0,0,6,202,47
Kansas,GRAY,243,540,293,0,12,0,0,27,209,88
Kansas,GREELEY,99,117,49,0,2,0,0,0,65,15
Kansas,GREENWOOD,710,2717,1526,0,96,0,0,4,1090,179
Kansas,HAMILTON,199,237,118,0,15,0,0,4,100,37
Kansas,HARPER,527,1442,765,0,51,0,0,2,624,113
Kansas,HARVEY,2718,8647,3731,0,505,0,0,129,4283,546
Kansas,HASKELL,184,262,177,0,0,0,0,0,85,31
Kansas,HODGEMAN,158,557,362,0,22,0,0,1,172,58
Kansas,JACKSON,1151,6941,3845,0,220,0,0,86,2789,400
Kansas,JEFFERSON,1834,10321,4264,0,506,0,0,82,5469,535
Kansas,JEWELL,314,1205,571,0,64,0,0,1,568,94
Kansas,JOHNSON,37680,108326,52515,0,11373,0,0,4215,40222,6447
Kansas,KEARNY,239,685,504,0,28,0,0,7,145,41
Kansas,KINGMAN,702,2465,1152,0,126,0,0,47,1140,182
Kansas,KIOWA,231,480,229,0,12,0,0,89,150,46
Kansas,LABETTE,1836,6451,3593,0,237,0,0,35,2585,505
Kansas,LANE,183,460,219,0,7,0,0,74,161,56
Kansas,LEAVENWORTH,10594,93560,33783,680,7212,0,12910,437,38538,3131
Kansas,LINCOLN,344,883,265,0,58,0,0,48,512,103
Kansas,LINN,895,4616,2471,0,118,0,0,30,1997,318
Kansas,LOGAN,281,475,252,0,11,0,0,15,197,74
Kansas,LYON,2315,11912,5163,0,725,0,0,37,5987,677
Kansas,MCPHERSON,2164,6591,2769,0,455,0,0,87,3281,513
Kansas,MARION,815,3455,1698,0,118,0,0,81,1559,225
Kansas,MARSHALL,1076,3731,1877,0,76,0,0,60,1718,313
Kansas,MEADE,299,744,375,0,1,0,0,5,364,82
Kansas,MIAMI,2526,8538,4529,0,369,0,0,276,3364,683
Kansas,MITCHELL,529,1250,552,0,85,0,0,67,545,142
Kansas,MONTGOMERY,3159,10568,6283,0,562,0,0,128,3596,701
Kansas,MORRIS,624,3766,2084,0,254,0,0,67,1361,205
Kansas,MORTON,189,600,306,0,8,0,0,1,285,39
Kansas,NEMAHA,882,2798,1360,0,78,0,0,28,1332,232
Kansas,NEOSHO,1327,4555,2098,0,217,0,0,66,2175,383
Kansas,NESS,293,497,259,0,12,0,0,18,209,97
Kansas,NORTON,477,1418,708,0,42,0,0,25,643,154
Kansas,OSAGE,1706,10509,3905,0,366,0,0,68,6171,581
Kansas,OSBORNE,351,1205,586,0,30,0,0,1,587,103
Kansas,OTTAWA,512,1726,893,0,68,0,0,19,746,145
Kansas,PAWNEE,547,2046,1096,0,20,0,0,28,902,186
Kansas,PHILLIPS,480,1601,919,0,42,0,0,20,620,208
Kansas,POTTAWATOMIE,1604,7536,3677,0,811,0,0,94,2955,499
Kansas,PRATT,747,1931,840,0,83,0,0,107,901,148
Kansas,RAWLINS,272,491,242,0,2,0,0,35,213,64
Kansas,RENO,5487,19095,8613,0,727,0,0,476,9279,1515
Kansas,REPUBLIC,537,1530,815,0,22,0,0,4,690,130
Kansas,RICE,837,2922,1520,0,163,0,0,22,1217,207
Kansas,RILEY,5438,30216,15008,0,9048,0,0,165,5994,1168
Kansas,ROOKS,456,2262,1404,0,31,0,0,114,713,168
Kansas,RUSH,345,1037,407,0,53,0,0,74,504,132
Kansas,RUSSELL,665,2149,1163,0,43,0,0,24,920,249
Kansas,SALINE,4884,17964,8272,0,2274,0,0,247,7172,1380
Kansas,SCOTT,336,781,432,0,9,0,0,101,239,78
Kansas,SEDGWICK,38646,190415,74479,0,17511,0,9331,2529,86565,9613
Kansas,SEWARD,994,2127,1018,0,147,0,0,11,951,184
Kansas,SHAWNEE,16787,142601,52907,0,5129,0,4632,1807,78126,6002
Kansas,SHERIDAN,231,361,187,0,1,0,0,1,172,58
Kansas,SHERMAN,623,1413,721,0,90,0,0,9,593,117
Kansas,SMITH,361,1244,708,0,17,0,0,58,460,138
Kansas,STAFFORD,341,1083,568,0,16,0,0,15,485,106
Kansas,STANTON,129,291,88,0,13,0,0,1,189,18
Kansas,STEVENS,314,478,215,0,27,0,0,29,207,55
Kansas,SUMNER,2113,7006,3381,0,331,0,0,104,3190,459
Kansas,THOMAS,457,1002,549,0,39,0,0,11,402,134
Kansas,TREGO,279,791,434,0,18,0,0,2,336,100
Kansas,WABAUNSEE,661,4341,1751,0,316,0,0,7,2268,234
Kansas,WALLACE,132,263,202,0,4,0,0,1,56,31
Kansas,WASHINGTON,494,1999,1073,0,51,0,0,97,779,151
Kansas,WICHITA,157,400,244,0,24,0,0,13,119,33
Kansas,WILSON,907,3501,2043,0,104,0,0,32,1322,224
Kansas,WOODSON,400,1442,577,0,53,0,0,19,792,108
Kansas,WYANDOTTE,10231,57513,23070,0,2391,0,0,269,31784,3160
Kentucky,ADAIR,1205,6614,3637,0,441,0,0,6,2530,388
Kentucky,ALLEN,1380,6278,3787,0,353,0,0,21,2118,336
Kentucky,ANDERSON,1660,9091,4301,0,577,0,0,61,4152,488
Kentucky,BALLARD,787,3384,1694,0,111,0,0,33,1547,266
Kentucky,BARREN,3076,13612,8183,0,581,0,0,171,4678,730
Kentucky,BATH,841,5842,3036,0,120,0,0,3,2683,353
Kentucky,BELL,2016,11744,7885,0,298,0,0,54,3507,464
Kentucky,BOONE,9601,33756,15059,0,3216,0,0,510,14970,2149
Kentucky,BOURBON,1748,8061,3341,0,285,0,0,40,4395,528
Kentucky,BOYD,4840,27742,14378,0,903,0,0,201,12260,1442
Kentucky,BOYLE,2667,11232,5758,0,451,0,0,153,4871,640
Kentucky,BRACKEN,758,3044,1539,0,64,0,0,42,1400,201
Kentucky,BREATHITT,927,6146,3631,0,89,0,0,12,2415,375
Kentucky,BRECKINRIDGE,1804,9903,5354,0,383,0,0,98,4069,572
Kentucky,BULLITT,7107,24748,10637,0,1896,0,0,512,11702,1556
Kentucky,BUTLER,1030,3838,2321,0,191,0,0,11,1315,254
Kentucky,CALDWELL,1215,6281,3254,0,196,0,0,78,2752,348
Kentucky,CALLOWAY,2964,14519,7461,0,1117,0,0,345,5596,726
Kentucky,CAMPBELL,6618,35671,11286,0,2312,0,0,328,21745,1973
Kentucky,CARLISLE,419,2309,1212,0,21,0,0,11,1065,145
Kentucky,CARROLL,1224,4992,1945,0,62,0,0,56,2929,333
Kentucky,CARTER,1588,13949,7390,0,316,0,0,40,6204,691
Kentucky,CASEY,1093,7147,3409,0,79,0,0,8,3651,427
Kentucky,CHRISTIAN,7648,51271,28507,0,10021,0,0,608,12136,2104
Kentucky,CLARK,3330,16279,7809,0,637,0,0,253,7580,947
Kentucky,CLAY,1225,7715,4249,0,133,0,0,42,3291,358
Kentucky,CLINTON,731,3847,2444,0,60,0,0,1,1343,225
Kentucky,CRITTENDEN,799,3412,2190,0,87,0,0,1,1134,228
Kentucky,CUMBERLAND,572,2471,1818,0,62,0,0,1,591,125
Kentucky,DAVIESS,8383,34467,19392,0,1641,0,0,365,13070,2121
Kentucky,EDMONSON,977,4145,2245,0,44,0,0,22,1833,267
Kentucky,ELLIOTT,302,1783,729,0,11,0,0,120,924,94
Kentucky,ESTILL,1103,7398,3724,0,165,0,0,2,3507,360
Kentucky,FAYETTE,20087,124607,44371,2685,10399,0,4491,1856,60805,6079
Kentucky,FLEMING,1040,6570,3366,0,205,0,0,8,2990,419
Kentucky,FLOYD,2053,16874,10447,0,338,0,0,4,6085,936
Kentucky,FRANKLIN,4719,19471,10030,0,1118,0,0,456,7867,1033
Kentucky,FULTON,569,3996,2177,0,149,0,0,13,1658,207
Kentucky,GALLATIN,748,3396,1309,0,89,0,0,2,1996,181
Kentucky,GARRARD,1210,8406,3862,0,281,0,0,27,4236,495
Kentucky,GRANT,2141,9691,4602,0,656,0,0,99,4334,493
Kentucky,GRAVES,2802,16455,8062,0,593,0,0,99,7702,1042
Kentucky,GRAYSON,2053,11703,6675,0,347,0,0,25,4655,620
Kentucky,GREEN,1093,3622,1989,0,199,0,0,41,1393,267
Kentucky,GREENUP,3460,19537,10701,0,550,0,0,96,8190,1073
Kentucky,HANCOCK,800,2711,1595,0,100,0,0,25,991,178
Kentucky,HARDIN,15568,135978,92917,0,18698,0,0,897,23466,4373
Kentucky,HARLAN,1970,18159,11708,0,356,0,0,72,6022,747
Kentucky,HARRISON,1470,8723,3953,0,243,0,0,57,4470,485
Kentucky,HART,1298,6801,3514,0,183,0,0,115,2990,364
Kentucky,HENDERSON,3416,13701,6865,0,545,0,0,170,6121,1043
Kentucky,HENRY,1434,5676,2815,0,303,0,0,16,2542,329
Kentucky,HICKMAN,462,1551,749,0,25,0,0,2,774,127
Kentucky,HOPKINS,3771,18964,11431,0,732,0,0,97,6704,1175
Kentucky,JACKSON,579,5296,2883,0,117,0,0,0,2296,260
Kentucky,JEFFERSON,57618,332411,120867,14324,22871,0,29814,4212,140323,16378
Kentucky,JESSAMINE,3511,29263,11063,565,1123,0,1223,350,14939,1261
Kentucky,JOHNSON,1636,14382,9007,0,221,0,0,108,5047,664
Kentucky,KENTON,12833,51754,17839,0,3726,0,0,703,29486,3166
Kentucky,KNOTT,803,6182,3995,0,104,0,0,32,2051,329
Kentucky,KNOX,2197,10377,6100,0,359,0,0,21,3897,570
Kentucky,LARUE,1424,5047,3150,0,317,0,0,37,1544,319
Kentucky,LAUREL,3638,26912,14989,0,683,0,0,323,10917,1540
Kentucky,LAWRENCE,1048,8663,4536,0,129,0,0,17,3982,459
Kentucky,LEE,507,4009,2553,0,40,0,0,35,1380,194
Kentucky,LESLIE,462,3380,2026,0,55,0,0,1,1298,203
Kentucky,LETCHER,1286,9404,6168,0,136,0,0,3,3097,466
Kentucky,LEWIS,832,6435,3294,0,159,0,0,8,2974,318
Kentucky,LINCOLN,1717,11593,5922,0,330,0,0,46,5296,686
Kentucky,LIVINGSTON,902,4209,2340,0,157,0,0,119,1593,288
Kentucky,LOGAN,2129,10090,4961,0,468,0,0,62,4600,507
Kentucky,LYON,828,4354,2622,0,141,0,0,142,1449,248
Kentucky,MCCRACKEN,6162,29688,14576,0,1192,0,0,483,13436,1978
Kentucky,MCCREARY,1166,10941,6462,0,171,0,0,12,4295,578
Kentucky,MCLEAN,840,2927,1680,0,90,0,0,71,1085,183
Kentucky,MADISON,6053,40228,19517,0,4342,0,0,225,16143,2066
Kentucky,MAGOFFIN,447,4387,2843,0,34,0,0,18,1492,234
Kentucky,MARION,1277,6651,3712,156,282,0,379,35,2088,330
Kentucky,MARSHALL,3260,13615,7165,0,471,0,0,131,5848,1062
Kentucky,MARTIN,542,4416,2477,0,34,0,0,12,1894,221
Kentucky,MASON,1408,6495,2805,0,231,0,0,18,3441,403
Kentucky,MEADE,3578,17572,10199,0,1506,0,0,257,5611,987
Kentucky,MENIFEE,502,2925,1692,0,68,0,0,7,1159,170
Kentucky,MERCER,1812,8994,4241,0,297,0,0,49,4407,521
Kentucky,METCALFE,690,2870,1700,0,94,0,0,31,1045,159
Kentucky,MONROE,690,3187,1984,0,229,0,0,83,890,159
Kentucky,MONTGOMERY,2086,11307,5683,0,398,0,0,34,5193,646
Kentucky,MORGAN,1009,4103,2313,0,92,0,0,12,1687,247
Kentucky,MUHLENBERG,2164,9801,6255,0,248,0,0,157,3140,503
Kentucky,NELSON,3547,15161,7879,0,1173,0,0,64,6046,916
Kentucky,NICHOLAS,607,3708,1562,0,70,0,0,13,2063,217
Kentucky,OHIO,2029,8550,5586,0,207,0,0,22,2735,504
Kentucky,OLDHAM,5189,13890,7064,0,1309,0,0,252,5265,835
Kentucky,OWEN,953,2461,843,0,17,0,0,23,1579,203
Kentucky,OWSLEY,302,2133,1782,0,16,0,0,8,326,37
Kentucky,PENDLETON,1281,5713,2026,0,130,0,0,3,3554,363
Kentucky,PERRY,1502,15230,10810,0,343,0,0,54,4024,739
Kentucky,PIKE,3694,25368,16871,0,419,0,0,123,7955,1356
Kentucky,POWELL,990,8174,4110,0,174,0,0,16,3874,390
Kentucky,PULASKI,5312,34789,19296,0,938,0,111,263,14182,2226
Kentucky,ROBERTSON,198,894,511,0,12,0,0,0,371,51
Kentucky,ROCKCASTLE,935,7409,4101,0,115,0,0,97,3096,388
Kentucky,ROWAN,1462,10635,4846,0,520,0,0,14,5255,586
Kentucky,RUSSELL,1392,7888,4781,0,208,0,0,49,2849,477
Kentucky,SCOTT,3526,14985,7178,0,1004,0,0,68,6736,853
Kentucky,SHELBY,3414,10846,5351,0,980,0,0,97,4418,645
Kentucky,SIMPSON,1424,6150,3488,0,230,0,0,39,2392,342
Kentucky,SPENCER,1121,6296,2910,0,369,0,0,213,2804,349
Kentucky,TAYLOR,1545,10738,5597,0,649,0,0,54,4438,532
Kentucky,TODD,926,5209,2859,0,369,0,0,454,1527,258
Kentucky,TRIGG,1419,8364,5367,0,631,0,0,147,2219,439
Kentucky,TRIMBLE,736,3668,1894,0,90,0,0,17,1668,225
Kentucky,UNION,1054,5275,2796,0,92,0,0,104,2283,340
Kentucky,WARREN,8034,33389,19998,0,3176,0,0,288,9927,1819
Kentucky,WASHINGTON,708,4039,1841,0,158,0,0,277,1763,205
Kentucky,WAYNE,1575,8987,5350,0,236,0,0,107,3294,524
Kentucky,WEBSTER,983,4823,2734,0,83,0,0,5,2002,306
Kentucky,WHITLEY,2640,22803,15053,0,786,0,0,31,6932,940
Kentucky,WOLFE,420,3243,1907,0,87,0,0,49,1201,189
Kentucky,WOODFORD,2014,10212,3892,0,591,0,0,223,5505,529
Louisiana,ACADIA,3696,16121,9521,0,608,0,0,66,5927,1110
Louisiana,ALLEN,1846,8677,4480,0,224,0,0,10,3962,545
Louisiana,ASCENSION,6748,23628,12640,0,2421,0,0,254,8312,1204
Louisiana,ASSUMPTION,1364,5155,3072,0,154,0,0,77,1853,354
Louisiana,AVOYELLES,2871,19727,11048,0,297,0,0,97,8286,1123
Louisiana,BEAUREGARD,3519,23600,14776,0,2108,0,0,248,6469,1076
Louisiana,BIENVILLE,1117,8018,3795,0,217,0,0,9,3997,406
Louisiana,BOSSIER,13201,81022,45007,0,8877,0,0,791,26347,3550
Louisiana,CADDO,21708,137523,61972,128,7723,0,2938,1626,63136,6678
Louisiana,CALCASIEU,15601,58691,32069,0,3950,0,0,823,21849,3349
Louisiana,CALDWELL,735,4717,2878,0,93,0,0,7,1739,242
Louisiana,CAMERON,610,736,332,0,11,0,0,6,387,85
Louisiana,CATAHOULA,655,5470,2719,0,59,0,0,13,2678,281
Louisiana,CLAIBORNE,1268,5501,3063,0,102,0,0,52,2283,348
Louisiana,CONCORDIA,1277,10177,5227,0,164,0,0,81,4705,523
Louisiana,DE SOTO,2011,10437,4936,0,301,0,0,38,5164,605
Louisiana,EAST BATON ROUGE,28739,123274,62212,4441,12077,0,1260,2710,40574,5667
Louisiana,EAST CARROLL,525,1681,1034,0,39,0,0,2,607,118
Louisiana,EAST FELICIANA,1825,8630,5260,0,257,0,0,80,3034,452
Louisiana,EVANGELINE,1873,10496,5904,0,303,0,0,125,4163,616
Louisiana,FRANKLIN,1279,8071,4912,0,207,0,0,44,2907,519
Louisiana,GRANT,1838,15576,7166,0,375,0,0,44,7991,824
Louisiana,IBERIA,4797,18629,11251,0,773,0,0,56,6549,1225
Louisiana,IBERVILLE,2318,9079,5107,0,565,0,0,87,3321,477
Louisiana,JACKSON,1208,7760,4524,0,131,0,0,43,3062,401
Louisiana,JEFFERSON,27881,130307,65596,0,9733,0,0,2414,52563,5555
Louisiana,JEFFERSON DAVIS,2031,14285,8497,0,293,0,0,64,5430,909
Louisiana,LAFAYETTE,14197,60821,33431,0,6057,0,0,862,20471,3662
Louisiana,LAFOURCHE,4859,19609,11083,0,1227,0,0,59,7240,1410
Louisiana,LA SALLE,946,6508,3743,0,192,0,0,102,2471,357
Louisiana,LINCOLN,2170,16044,9975,0,1262,0,0,178,4629,671
Louisiana,LIVINGSTON,8728,31781,16606,0,2724,0,0,466,11985,1664
Louisiana,MADISON,677,4241,2091,0,101,0,0,51,1999,286
Louisiana,MOREHOUSE,2060,11657,7129,0,309,0,0,58,4161,717
Louisiana,NATCHITOCHES,2533,19832,9530,0,872,0,0,145,9285,1052
Louisiana,ORLEANS,18344,221717,55570,64321,9874,0,20249,1451,70251,6266
Louisiana,OUACHITA,10715,56909,34073,0,2750,0,0,470,19616,3403
Louisiana,PLAQUEMINES,1474,5913,2823,0,1423,0,0,35,1632,253
Louisiana,POINTE COUPEE,1689,6343,4145,0,286,0,0,21,1891,341
Louisiana,RAPIDES,11108,122018,49093,6065,3690,0,2229,713,60228,4997
Louisiana,RED RIVER,540,3203,1656,0,72,0,0,16,1459,150
Louisiana,RICHLAND,1167,6929,3918,0,279,0,0,39,2694,432
Louisiana,SABINE,1915,13753,7824,0,412,0,0,211,5306,716
Louisiana,ST. BERNARD,2239,9816,4065,0,801,0,0,63,4887,445
Louisiana,ST. CHARLES,3804,13486,6154,0,1100,0,0,258,5974,610
Louisiana,ST. HELENA,820,2924,1373,0,26,0,0,57,1469,192
Louisiana,ST. JAMES,1432,6209,3399,0,154,0,0,51,2605,331
Louisiana,ST. JOHN THE BAPTIST,3076,19025,9797,0,1043,0,0,206,7979,881
Louisiana,ST. LANDRY,5623,32310,18881,0,1186,0,0,325,11918,1912
Louisiana,ST. MARTIN,3130,14115,8258,0,589,0,0,230,5038,900
Louisiana,ST. MARY,3245,11465,5396,0,740,0,0,78,5252,965
Louisiana,ST. TAMMANY,20331,85397,49558,0,7170,0,0,1553,27117,4026
Louisiana,TANGIPAHOA,8623,40797,20390,0,2401,0,0,395,17611,2166
Louisiana,TENSAS,440,1731,1014,0,8,0,0,1,708,108
Louisiana,TERREBONNE,7019,24395,13599,0,1723,0,0,278,8795,1803
Louisiana,UNION,1746,9998,5891,0,213,0,0,144,3750,577
Louisiana,VERMILION,3247,13283,8495,0,669,0,0,138,3981,927
Louisiana,VERNON,7103,50716,31849,0,6357,0,0,366,12144,2089
Louisiana,WASHINGTON,3601,22004,12782,0,864,0,0,84,8274,1188
Louisiana,WEBSTER,3408,22879,11252,0,562,0,0,42,11023,1154
Louisiana,WEST BATON ROUGE,1345,6795,3377,0,352,0,0,97,2970,324
Louisiana,WEST CARROLL,847,4236,2253,0,132,0,0,17,1834,248
Louisiana,WEST FELICIANA,1352,1849,1077,0,135,0,0,22,614,107
Louisiana,WINN,1257,6392,3333,0,92,0,0,16,2952,371
Massachusetts,BARNSTABLE,20984,93798,45879,10952,4984,0,3981,2380,25623,4828
Massachusetts,BERKSHIRE,11531,42752,20095,0,1625,0,0,1165,19867,2064
Massachusetts,BRISTOL,34268,158289,77320,0,12499,0,0,2143,66327,7960
Massachusetts,DUKES,1072,2653,1578,0,171,0,0,154,750,179
Massachusetts,ESSEX,44474,171576,77920,0,16127,0,0,4674,72856,8906
Massachusetts,FRANKLIN,6349,27291,12374,0,1496,0,0,411,13009,1679
Massachusetts,HAMPDEN,34125,135714,69686,0,11156,0,0,2262,52610,7373
Massachusetts,HAMPSHIRE,11325,71206,24766,3087,3812,0,1422,909,37210,2770
Massachusetts,MIDDLESEX,72841,415622,143947,0,34273,0,11785,10754,214864,14577
Massachusetts,NANTUCKET,637,707,529,0,34,0,0,19,124,54
Massachusetts,NORFOLK,37020,186107,80674,0,15505,0,0,5330,84599,7974
Massachusetts,PLYMOUTH,35792,217357,85737,0,13276,0,1858,3262,113224,7905
Massachusetts,SUFFOLK,24201,239889,61396,13203,20644,0,14898,2101,127647,6110
